family,key,relL2_oracle,relL2_random,relL2_sigma_0.25,relL2_sigma_0.5,relL2_sigma_1.0,relL2_zero
sparc_1408,run66_sparc_1408,0.247525973196609,1.2505192633420217,0.27222733866340304,0.4045023758586559,0.8682733583520192,1.529799541756448
sparc_1410,run13_sparc_1410,0.4118263132798983,1.240923429539826,0.4824212095656639,0.583961587427223,0.7933643254245425,1.1254273748475758
sparc_1515,run23_sparc_1515,0.23082285642658854,1.4022056735359203,0.32363696763523925,0.5109582639454928,0.9291375524324804,0.8063749164000734
sparc_1418,run17_sparc_1418,0.261298301809177,1.4976181366670664,0.4011268454892654,0.5933425632533126,1.0522395373375708,0.5920288896547705
sparc_1315,run97_sparc_1315,0.3947343643701919,1.4001099365395717,0.4638258789373171,0.5842129739250961,0.9516460941693489,0.7344942658093498
sparc_1304,run28_sparc_1304,0.5543630385577861,1.3140428194279188,0.5949158067590788,0.6837733026369518,0.9139984321912554,1.2048691097870783
sparc_1357,run35_sparc_1357,0.9948369191440475,1.5830503431274912,1.0161074739036344,1.0619808424249038,1.285362400138893,1.3253984663023173
sparc_1441,run63_sparc_1441,0.4706345860847959,1.2148898085868989,0.5239472363274645,0.6240866002773615,0.8675051831538801,0.8850057949615637
sparc_1505,run47_sparc_1505,0.4763814343465652,1.3608568536829986,0.520796161998627,0.6147491877719965,0.9043372518444608,1.3986843204887582
sparc_1518,run76_sparc_1518,0.40205582048830263,1.2954239010853952,0.4282369674695509,0.5562299394148923,0.9076726479793366,0.8459806970655899
sparc_1315,run34_sparc_1315,0.5564924607418773,1.1623413883641163,0.5593753205427242,0.6783677342794144,0.8413734584154486,1.166482159481897
sparc_1518,run97_sparc_1518,0.3772007977269403,1.4231651337915485,0.41687189754802934,0.5726531969939858,0.7755356858403443,0.813607127664004
sparc_1301,run4_sparc_1301,0.7605931633463696,1.4544805681551145,0.7873093504856189,0.8490119853139534,1.058521245889997,1.4210755590250415
sparc_1357,run12_sparc_1357,0.28472803719212875,0.962331782899739,0.3791827864378256,0.5209819579616177,0.8452478328165369,1.4909359205560335
sparc_1528,run93_sparc_1528,0.38495780658614515,1.33163777804777,0.43334913741314696,0.6050980610859312,1.003957677169531,0.7583430685591138
sparc_1318,run15_sparc_1318,0.2818740419129933,1.3195556443835763,0.3547691999363892,0.488871631218127,0.8680750153840838,1.4870948866550444
sparc_1409,run46_sparc_1409,0.6764074497900956,1.1043642300366814,0.6939089377717022,0.741079655672405,0.8370852691792089,0.9996965510965368
sparc_1514,run25_sparc_1514,0.28007972543038173,1.297038080129465,0.39866707961421755,0.44128962394561627,0.8060832675645208,1.1630021836761606
sparc_1319,run2_sparc_1319,0.33578243564772076,1.434529145469802,0.38427475582795706,0.6225222311812381,0.8587774000416544,1.4608935292933525
sparc_1403,run49_sparc_1403,0.5210690424405477,1.3698114294135986,0.5614608588579368,0.6729334299139025,0.9004202058353059,0.9674157579316011
sparc_1500,run5_sparc_1500,0.49682106630366185,1.5076685160544085,0.542596021287759,0.687166698031105,0.9712410104242531,1.200901359413277
sparc_1429,run9_sparc_1429,0.5714023961965483,1.3241942159369127,0.6080825984264034,0.667845123794292,0.9511926978074201,1.0172093494082122
sparc_1520,run3_sparc_1520,0.5845596380760815,1.4247425818757522,0.643581514993869,0.7290691173000544,1.0321856968949916,1.3498678063842267
sparc_1411,run80_sparc_1411,0.3650735850168934,1.3089088233046742,0.39522171589234995,0.5434474613973417,0.9949195675659502,1.0004865370795315
sparc_1412,run7_sparc_1412,0.24971597228540449,1.463537910405435,0.36420388376964136,0.4734480379688182,0.8244234581289864,1.2242162097989486
sparc_1311,run3_sparc_1311,0.37672805331824805,1.4459478332633307,0.4633293995637444,0.5071371111433641,0.6909027891860109,0.7051161446070943
sparc_1506,run28_sparc_1506,0.4819317902164533,1.1911559585300484,0.5311899868651759,0.6271457115368029,0.8272929257893159,1.1379772481109391
sparc_1315,run84_sparc_1315,0.37302915900290434,1.2084430200903753,0.4211111570368703,0.5458702328037354,0.8818454543775809,1.3245008858985916
sparc_1415,run78_sparc_1415,0.29196566788547923,1.3354159213958832,0.3218008042943192,0.5081010005380953,0.89901472195872,1.0920257515206961
sparc_1409,run89_sparc_1409,0.31129063178022337,1.5367784281697665,0.4173429576104002,0.4484599401784828,0.7274157061273363,0.6892913866913278
sparc_1506,run84_sparc_1506,0.4930517450097367,1.4431605417367483,0.5628559248997912,0.6980757763246993,1.067083131724738,0.7799606764915571
sparc_1516,run2_sparc_1516,0.36954853956199163,1.4649192257951829,0.4324801008230502,0.635351462054962,0.9536369410847966,1.4755776863874803
sparc_1315,run80_sparc_1315,0.42947817616769296,1.4703695073688323,0.4893943488522519,0.5541940114936931,1.0798729932538396,1.4298199911795917
sparc_1441,run45_sparc_1441,0.21690033137590076,1.3970682883059236,0.2883952506422032,0.35929699585106367,1.3844615042367587,0.9036985133149322
sparc_1508,run3_sparc_1508,0.6430448057421952,1.221902238982333,0.6534611034753247,0.7513747868315637,1.0559326397920725,1.3468947391780448
sparc_1357,run57_sparc_1357,0.7182924210476483,1.3167510113346779,0.7889708466718389,0.9488533310265479,1.0664804855724275,1.3597086923369155
sparc_1406,run2_sparc_1406,0.3234681567833246,1.2703105129995285,0.4043198908825865,0.5485316757395742,0.9120622389677853,0.8173381898616027
sparc_1354,run80_sparc_1354,0.6209976140398923,1.3542652770722896,0.6410180530793962,0.7964346861495772,1.0103970164184612,1.012057697388954
sparc_1301,run70_sparc_1301,0.48616329985943263,1.2563630073408258,0.5395227266357876,0.6656376191584041,0.967814119501727,0.8977526114092929
sparc_1426,run38_sparc_1426,0.6058878482659339,1.3674615386563134,0.6293068410509777,0.6949991429315072,0.8760025409271571,1.471060329418284
sparc_1302,run20_sparc_1302,0.5589945611705638,1.356312332227171,0.5983526594867979,0.6649142623124356,0.882966327514071,1.1383335335649343
sparc_1513,run25_sparc_1513,0.2771843645538909,1.2645154222543098,0.4162969273003864,0.5443345795468313,0.8520006924242043,0.9545635586524575
sparc_1514,run79_sparc_1514,0.5094382680592942,1.2014509063328047,0.5499115775293122,0.7838557076866695,1.0392243419993625,0.8110269549237291
sparc_1426,run24_sparc_1426,0.6469524270222577,1.2526367228761282,0.6706661628948898,0.7255709146809879,0.8937995336451783,1.1930583971925033
sparc_1526,run52_sparc_1526,0.3132528833287907,1.3476629911331646,0.4359386317696976,0.5682611600828253,1.2375985599448733,0.652770791938202
sparc_1509,run70_sparc_1509,0.3798788433869372,1.2041065672827125,0.4381035527039776,0.5359066631384131,0.9998299136026706,1.2711793315137678
sparc_1307,run50_sparc_1307,0.9623459443845814,1.6287613444108526,0.9126470208882231,1.1397709669068476,1.3996066775009526,1.2373221429050758
sparc_1506,run86_sparc_1506,0.6313297699913588,1.7199630471802334,0.6705331673062231,0.7690679311890851,0.9198553882576987,1.3400712408075324
sparc_1300,run29_sparc_1300,0.5146895196903336,1.4666591598147753,0.583855739827119,0.7908165878272111,1.1272147676484916,1.2148108776020632
sparc_1527,run55_sparc_1527,0.5718383745799344,1.2627663959286723,0.5959882172613217,0.6363475340636918,0.8893255435764235,0.8212610857023878
sparc_1407,run10_sparc_1407,1.245537042483567,1.4541295670372492,1.2468050038825196,1.260406178758792,1.3291010754297914,1.5898217676044861
sparc_1351,run9_sparc_1351,0.3274943471406735,1.5458731416113318,0.3875910936186983,0.6329497346003264,1.0493282091028011,0.7063344308989767
sparc_1414,run83_sparc_1414,0.6818779288320194,1.3611490003098887,0.7128973496358407,0.7645109770564569,0.895561912968224,1.218132149468626
sparc_1500,run91_sparc_1500,0.25942121670307644,1.4015022533672046,0.34773226299706284,0.5270144242806596,0.8861899320243655,1.3418752763296227
sparc_1359,run30_sparc_1359,0.26381140515613344,1.3328966401609117,0.38186681234223985,0.5059184989594943,0.9098929618247172,0.6268133236738261
sparc_1525,run31_sparc_1525,0.5528732286331306,1.3973965444493657,0.5793494607999895,0.7010625494164314,0.9440923563688418,1.31845322188554
sparc_1421,run35_sparc_1421,0.691149149047011,1.3996359899513129,0.7335168285193409,0.78901282746544,1.0257907478117185,1.1796118783920926
sparc_1503,run15_sparc_1503,0.7863647195966623,1.5886793773772825,0.6999560500471866,0.7611523416635142,1.1051577733763087,1.158579639792934
sparc_1415,run50_sparc_1415,0.347485692623197,1.247766058081822,0.38531869551813164,0.523941801688185,0.7829258487129933,1.0662657350423395
sparc_1319,run44_sparc_1319,0.3916664960484527,1.3982859267205163,0.5126533001645281,0.6002603249921432,0.9735372913388974,1.368438960401329
sparc_1405,run80_sparc_1405,0.5921698329230988,1.4453716591609367,0.6470448247755072,0.742679644130545,0.9768382153198657,1.0973722428749326
sparc_1507,run83_sparc_1507,0.986742879436383,1.3459576462718281,0.9941611742930652,1.0315974804700414,1.1123867622890131,1.0365077830137877
sparc_1409,run24_sparc_1409,0.5788473616447063,1.0462026213029778,0.6070780484259367,0.6993630297199253,0.9269468108353146,1.245564737431809
sparc_1351,run26_sparc_1351,0.2946559566318506,1.2031936217843813,0.37874101264532783,0.496767158884493,0.6743120709104752,1.3659544140052555
sparc_1418,run31_sparc_1418,0.3920864169241863,1.4106631076770895,0.46999247338172506,0.6368280769670862,0.9134985514140509,0.6470538931643771
sparc_1319,run41_sparc_1319,0.4717399551395668,1.3140372498868311,0.5491313449396844,0.5953304109701006,1.0573410146135278,1.312459896198459
sparc_1500,run77_sparc_1500,0.2840129608362685,1.4492818649063317,0.40755396467707167,0.6655224265740582,1.1023875908229357,1.4280318215394259
sparc_1508,run56_sparc_1508,0.6272905804275869,1.4639672061702218,0.6116492051314678,0.7287075522025974,0.7361568363513762,0.7490848135351322
sparc_1426,run61_sparc_1426,0.564698757892495,1.1353113915510888,0.5941638268968978,0.6753058966518858,0.8724861563737467,0.9417215866950994
sparc_1519,run86_sparc_1519,0.36464756663080206,1.5398399922891082,0.4063680320395276,0.6737507804923919,0.8384853803259281,1.1383759296619256
sparc_1303,run75_sparc_1303,0.4357887224836111,1.5076210998182493,0.4746374430005341,0.6290495290831096,0.9442022072557614,0.9201983172049613
sparc_1360,run6_sparc_1360,0.37546305176402756,1.2920115272266086,0.459236862528859,0.5378860852270712,1.0508253264257439,0.9383772814880472
sparc_1405,run20_sparc_1405,0.3957360895886592,1.3343215627389815,0.4516009178364844,0.6161096989022704,0.8844780342595537,1.2192492844758143
sparc_1353,run86_sparc_1353,0.4268169769563941,1.5454593877182694,0.47630797164954675,0.6299373033405107,0.9496325570414044,1.549315528021801
sparc_1505,run95_sparc_1505,0.45818194599729,1.4582211323973788,0.5087119712657858,0.6348042876314031,0.8927459106167396,1.1089421737912843
sparc_1408,run98_sparc_1408,0.3158022504800628,1.5168972254618813,0.37669320544518303,0.5919417827003858,0.9198880162402129,1.5743740743773238
sparc_1300,run1_sparc_1300,0.17577639241396742,1.5929328451541789,0.2557904087305848,0.44393897864940385,0.8413822060474805,1.4479058650862429
sparc_1524,run67_sparc_1524,0.6323945885359505,1.4675413286339802,0.6706084670105483,0.7927355260180453,1.0624931458562605,1.3566009636701468
sparc_1404,run14_sparc_1404,0.6488381471642239,1.282045251617004,0.6905580605583154,0.7570988896889572,0.9702260517039876,1.0321568008470303
sparc_1410,run12_sparc_1410,0.3635955213650147,1.2687323784243953,0.4662411616299674,0.546984954514711,0.8553600058747248,1.3449723158018434
sparc_1412,run49_sparc_1412,0.9414537295238123,1.5799496205919898,0.9335022674830177,1.0014945735503344,1.525698671591175,1.1956904949062472
sparc_1411,run96_sparc_1411,0.2751577210043321,1.3735062397908182,0.34434306040972745,0.47800520199108887,1.0558367347584883,1.4784812107573366
sparc_1359,run49_sparc_1359,1.1950719199231334,1.377023764355255,1.2051265595080012,1.2032327333734458,1.3638426302031317,1.1418609047395827
sparc_1417,run13_sparc_1417,0.3713787210736565,1.2978805839620846,0.43793555670502443,0.6055816687343476,0.7929488431065965,1.1565155838517147
sparc_1528,run42_sparc_1528,0.5179612530661699,1.385096516203984,0.5518343615245601,0.6546273910125991,1.0199564324458228,1.8964929538741684
sparc_1400,run70_sparc_1400,1.279416300151784,1.6392057018597992,1.4427828223253085,1.2628380525772305,1.509953116555903,1.4430056356644865
sparc_1426,run93_sparc_1426,0.19140545275711915,1.4910456642651841,0.3077440245732981,0.5038585025865303,0.9670126466694232,0.9753559319190596
sparc_1356,run94_sparc_1356,0.35999146864999626,1.335815210435511,0.443918939539082,0.5650240282889627,0.84615759918058,1.4621919806106942
sparc_1504,run57_sparc_1504,0.6061368463812195,1.2202720391513768,0.6256623208348386,0.7176692276321881,0.9813761853256606,0.7975632494332064
sparc_1305,run9_sparc_1305,0.6248203999328187,1.5591446153044088,0.6836225122462192,0.7606443237362415,1.180913015800757,1.2795053462187636
sparc_1360,run10_sparc_1360,0.4057156361119391,1.3660582785175837,0.46019831997822414,0.6558207746465644,0.9279577458141336,1.5122772394323578
sparc_1406,run91_sparc_1406,0.5758407112265997,1.2078590058526908,0.6116108364356843,0.6935884703838031,0.9185579401730966,1.35453489589458
sparc_1364,run16_sparc_1364,0.6086152762023769,1.2668187450747155,0.6418547216149699,0.7646354995086673,0.9679945346943403,1.3258987832211797
sparc_1304,run73_sparc_1304,0.4361861121166541,1.438467375594548,0.4906470898698952,0.6666369054722161,0.8367264059100723,1.5102033138350663
sparc_1520,run57_sparc_1520,0.40643883344600656,1.2370595574811525,0.46710321220112044,0.5096023783768112,0.9807968463576517,0.6952481739402041
sparc_1426,run30_sparc_1426,0.3623017310797698,1.5533200432198548,0.49315480789462374,0.5414742968851967,0.8698201265577881,1.2807249242239074
sparc_1349,run46_sparc_1349,0.3275573910726503,1.45966319331152,0.4162080279052996,0.506276410290501,0.8925111767290898,1.078268295423762
sparc_1430,run44_sparc_1430,0.519424495721306,1.4602945633222009,0.5660635499144566,0.6554638955585139,0.9303127348755139,1.1829698560159514
sparc_1410,run67_sparc_1410,0.3074384663230448,1.3842177415642987,0.3640171184314762,0.627854360664237,0.8562221020721529,0.6715304485565707
sparc_1315,run64_sparc_1315,0.438570419528919,1.3996726249344527,0.4880877114498674,0.6051112315484074,0.9933290848573862,0.7541036927401109
sparc_1507,run21_sparc_1507,0.5936685153293954,1.0866518664363434,0.6217538297168228,0.7054103793178981,0.9468294603700776,1.2629672673938674
sparc_1365,run49_sparc_1365,1.0053583844499276,1.2021561870493664,1.0339791878576399,1.0503576056090198,1.169997198810805,1.1587125117919124
sparc_1520,run14_sparc_1520,0.9024458971138282,1.3322095457941214,0.9091664077686128,0.9794481029392278,1.036548908364165,1.0624098875193102
sparc_1507,run29_sparc_1507,0.4439999769605229,1.2311849885265855,0.46691739501928653,0.5771648415215181,1.0651804750043932,1.2042015834798
sparc_1440,run53_sparc_1440,0.45387123632858056,1.1726505122617865,0.50592681878985,0.5918585205692324,0.8532783746615867,1.2718918340020426
sparc_1528,run50_sparc_1528,0.6557650196913242,1.5600302648907367,0.6915083263972286,0.7633944599863257,1.015968627398713,0.7582026429029541
sparc_1509,run2_sparc_1509,0.5726944095176162,1.2778693808827934,0.597109320040372,0.6605639073952344,0.8151077386734854,1.1754251917091392
sparc_1500,run76_sparc_1500,0.2788492163722556,1.2746601532630732,0.3379375990343947,0.47854000244449263,0.8223623740588623,1.3366489814301188
sparc_1412,run31_sparc_1412,0.39563128969321393,1.178251931899552,0.4385758674043185,0.5795628746170078,0.9015097618370352,0.6674986503239629
sparc_1402,run37_sparc_1402,0.43334131810728316,1.3136174868843404,0.4895491515153075,0.5779901169771465,0.8710992494661827,1.2682082351992714
sparc_1500,run73_sparc_1500,0.32319055083565457,1.3033499040298342,0.3848006036874027,0.5236144527814626,0.8870141174147477,1.1712386139937336
sparc_1365,run45_sparc_1365,0.3600679587186253,1.1976435392015514,0.4533378404822936,0.4810315597423432,0.9399769701951787,1.4505853420133041
sparc_1530,run23_sparc_1530,0.9472320791585178,1.4199536322515505,0.9563036636426336,1.040759868425638,1.1122007013896427,1.332570097752072
sparc_1503,run40_sparc_1503,0.3659515205802762,1.2496102235420166,0.44908594857854817,0.5585990025486904,0.8951270350742802,1.126366055946372
sparc_1441,run84_sparc_1441,0.4429996492221777,1.2658267051023273,0.47747367772896415,0.5835036528404203,0.9117800290220657,1.33955039974245
sparc_1358,run92_sparc_1358,0.28527242675338293,1.205722360799655,0.33244430439159817,0.5273739911059494,0.7989456245386897,1.5074933425671537
sparc_1427,run11_sparc_1427,0.8076292239091163,1.295664515894294,0.8208384182022653,0.8577257725485884,1.023853198489772,1.2557909937827991
sparc_1441,run50_sparc_1441,0.6757944263414389,1.6429807538842711,0.7192389706089416,0.933734260117682,1.1332902802945493,1.0655859296591306
sparc_1426,run80_sparc_1426,0.41180749823633495,1.3241111468415658,0.4655352241734139,0.5738746324547205,0.9375091703018437,1.478228190751252
sparc_1414,run37_sparc_1414,0.3196179618170816,1.3536730670023034,0.38262547184156426,0.5107107756288974,0.8809725887302188,0.7704900174151733
sparc_1406,run63_sparc_1406,0.7659049394606139,1.4644396461820128,0.781604114831992,0.8550862085182889,1.1248997079517384,1.0858124898538597
sparc_1511,run98_sparc_1511,0.11877391349546638,1.3518650454444572,0.2863905466633081,0.5139113658300771,0.8106413125032228,1.3813162532735026
sparc_1309,run70_sparc_1309,0.5447230094506802,1.6132166657592661,0.5881011837976327,0.6834774184414009,0.9318553414100411,1.479765010811369
sparc_1524,run44_sparc_1524,1.0026205600756677,1.810554975673747,1.0391090993853496,1.0860020160267323,1.2560454452587124,1.2269569809321916
sparc_1519,run35_sparc_1519,0.7815976165008356,1.3946265185523257,0.8053705813433493,0.882685941547803,0.9761312481471168,0.97083749052865
sparc_1316,run57_sparc_1316,0.43334672085660675,1.3819986856803634,0.5317582988524592,0.616699150371655,0.9790329554547111,0.7879299847740521
sparc_1314,run12_sparc_1314,0.27980228764441883,1.2616403184681049,0.38677948409090335,0.6267682563708133,0.784130482311783,1.3612144466179936
sparc_1365,run57_sparc_1365,0.6307843487350532,1.3957770047006834,0.6811953919408241,0.7899249453931633,0.8587189684506032,1.4418745173398924
sparc_1428,run64_sparc_1428,0.700635036036337,1.483951004174881,0.7382122334194708,0.8012096674616256,1.0715904242062084,1.065397587233984
sparc_1406,run31_sparc_1406,0.6525438626014914,1.3124470192252506,0.7245421847536104,0.7494719082769344,1.0147825195873288,1.2134990234206071
sparc_1306,run36_sparc_1306,0.89414444580195,1.72272969439036,0.9797853330749747,1.03491864465802,1.137910879746159,1.281274673765212
sparc_1307,run64_sparc_1307,0.5742004917196072,1.4770615773396543,0.6171510430392365,0.7036839062966558,0.9629094354276178,1.1069623682917158
sparc_1406,run54_sparc_1406,0.5541610226333054,1.3724520885174245,0.5853165519921173,0.7266622563044429,0.7943562655747538,1.2591117362207773
sparc_1520,run52_sparc_1520,0.35990662529022777,1.340094092822581,0.4506244857823185,0.6013339307486438,1.026773706296092,0.5962980002705396
sparc_1403,run37_sparc_1403,0.2908745331603452,1.3567378457160417,0.36906733873581016,0.5907796249433245,0.8282443891309069,0.6360830783900336
sparc_1302,run10_sparc_1302,0.33942932645934754,1.3250095101030197,0.41224451564421233,0.5834019313918204,0.759268099078105,1.0530456577547005
sparc_1356,run43_sparc_1356,0.7371000705071001,1.2535803602410558,0.7635118527108576,0.7838970721043491,0.888384310007208,0.9258774153762321
sparc_1352,run19_sparc_1352,0.3092622120679226,1.282511442551242,0.4129786480475863,0.5273430196745832,1.069670982131961,0.9641490025414572
sparc_1314,run24_sparc_1314,0.29979402389527204,1.2419940190786294,0.35859758522579804,0.42863629124553393,0.7956583598284903,0.5893536280325062
sparc_1319,run66_sparc_1319,0.2652439161650335,1.2858564850223488,0.3384380827830568,0.41946505608595663,0.7623436132166698,0.5588490062915563
sparc_1349,run25_sparc_1349,0.25358507991179097,1.4531927072484043,0.34477742905004316,0.47390939377799635,0.7489415511897148,0.9841559659168864
sparc_1406,run85_sparc_1406,0.39282891026455485,1.357901620558749,0.4469540483408156,0.6269274081517417,0.8736281721000692,1.4541098028332342
sparc_1525,run86_sparc_1525,0.23857801724830893,1.0051822871370635,0.305150702983733,0.420924599252127,0.6753796846009894,1.1720945253807975
sparc_1518,run53_sparc_1518,0.4010035558350941,1.2077087569025928,0.44601943010916717,0.6208646738670291,0.9110408166983954,0.791930773412093
sparc_1301,run54_sparc_1301,0.5905857802707206,1.2584216132689494,0.6199014302299275,0.7195054860117212,0.9834080077614205,1.1522752184548235
sparc_1505,run44_sparc_1505,0.22878001919971258,1.7439454292710288,0.3139127399066738,0.872140132135268,0.8875077363335424,1.6959895576863042
sparc_1508,run40_sparc_1508,1.2924514591122516,1.429644755872242,1.2677023021178755,1.2876311794058417,1.3334278059194358,1.2567763018183629
sparc_1309,run31_sparc_1309,0.9168965134142956,1.19437153049617,0.9270101801666472,0.9498940447584444,1.0619278333266167,1.020163132976159
sparc_1363,run30_sparc_1363,0.2659452843604328,1.394972387731103,0.36560352029957466,0.5023239644797375,0.7137470867297708,0.9208897409381787
sparc_1524,run96_sparc_1524,0.8151082812344209,1.43678669040471,0.8461117819918728,0.9055750327833599,1.0015929727870068,0.8451938844752096
sparc_1350,run54_sparc_1350,0.2932869199433806,1.386824666540162,0.32425413804775843,0.5169986718484227,0.8701915448930453,0.6741698507197559
sparc_1502,run61_sparc_1502,0.2775365874475378,1.306424692710667,0.3810353652255474,0.6409592663906878,0.9652912833730743,1.7100390968653347
sparc_1440,run58_sparc_1440,0.23494985601760313,1.6616586069368307,0.26292914360813435,0.5665663426999706,1.3660352823866486,1.7852418553622116
sparc_1357,run71_sparc_1357,1.3799902118063532,2.151026511099215,1.4053743403654533,1.469875120068123,1.609790352796508,1.849842634842261
sparc_1419,run97_sparc_1419,0.5897128490452834,1.3653139631677071,0.6247715388833677,0.7483998517338154,0.9125706877150463,0.933321408283203
sparc_1308,run1_sparc_1308,0.4891999872540398,1.147378452438871,0.5694138314971386,0.6527228108505939,0.8550496663448091,1.3325192509467678
sparc_1359,run42_sparc_1359,0.3246558986151908,1.2996455865021506,0.41591396961109073,0.7548965124875612,0.9062326105876204,1.563640536347851
sparc_1300,run51_sparc_1300,0.6035022275651709,1.5043733390622953,1.1266564894436957,1.4610575501807395,1.6273487218367726,1.5294274818086464
sparc_1354,run52_sparc_1354,0.269259278520306,1.5495818931789234,0.3615587947764426,0.5895227291368976,1.0710525973356004,0.6704745056520403
sparc_1512,run7_sparc_1512,0.17851892341062336,1.2406070698823133,0.2828643957314375,0.3956953455230316,0.7591835472158901,1.5979380183033463
sparc_1425,run92_sparc_1425,0.4891681778607847,1.328036262746732,0.5366987094956341,0.6383391751161909,0.8175904164393388,1.3295760584872858
sparc_1428,run14_sparc_1428,0.7097264681275608,1.5055684557609212,0.7353425882840736,0.8333443171723398,1.1303457725511015,1.1707012125556118
sparc_1520,run26_sparc_1520,0.3840387263831051,1.3927442309273823,0.4975436701330865,0.5604887459012258,0.8019373784900882,0.8256387440807431
sparc_1421,run25_sparc_1421,0.35487769374677697,1.1947649432592586,0.3978827592846461,0.6917362652556371,0.898549942605548,0.6178595978711409
sparc_1319,run87_sparc_1319,0.34667746837001145,1.2772002343199234,0.40256903068684374,0.4780213758783026,0.8903405108344705,0.830740613288602
sparc_1508,run48_sparc_1508,0.4036512265663742,1.194271151870883,0.4637373222296555,0.6170324992727102,0.8179422671732582,1.2462915026844537
sparc_1314,run99_sparc_1314,1.0534167553221245,1.4528889412109232,1.0872756133275459,1.1054141450995447,1.2081605969943585,1.0638476295141661
sparc_1526,run9_sparc_1526,0.8410363062210241,1.7189227532543225,0.9242916232190304,1.0317363613461585,1.2121921752586244,1.6682197613296712
sparc_1365,run29_sparc_1365,0.25711434083949636,1.1030900372822576,0.3965353598340703,0.48729454346453166,1.0080679012071498,1.5613646849121787
sparc_1311,run21_sparc_1311,0.41903860513203084,1.4761410890021485,0.4744563914736514,0.6273787661419001,0.8668564037015273,0.8820025591625532
sparc_1416,run29_sparc_1416,0.31129937582821593,1.3913431368075737,0.38096381276184255,0.5596893688096477,0.9318634422331797,1.5810017720891008
sparc_1530,run27_sparc_1530,0.7861383186172133,1.2313535771067472,0.8200953347370332,0.8772066815560923,1.0318981128332765,1.1911472466502933
sparc_1503,run60_sparc_1503,1.1350013537365067,2.027544452288858,1.0925370726857826,1.3399878505993932,1.4526624907838868,1.7633034239360577
sparc_1428,run46_sparc_1428,0.44771814027027723,1.6370019628683543,0.4744318124419479,0.6165945619300954,1.1814515400608887,1.2922646852433881
sparc_1513,run70_sparc_1513,0.31431280810086654,1.2612313483916147,0.36319136105866195,0.6168247948060305,0.6286863033040182,1.4834508746614046
sparc_1404,run77_sparc_1404,0.5452768789761929,1.2094497118181666,0.5711631222153899,0.6449770911347622,0.8671171817538781,0.895182754168147
sparc_1511,run79_sparc_1511,0.4813623450599885,1.5491225804419189,0.5335655140025845,0.6344846438869817,0.9319576656811952,0.9057873265234044
sparc_1418,run68_sparc_1418,0.1417774875597631,1.4438489399489436,0.24457102848929038,0.49515368664492365,0.7969913158211591,0.6385938785588369
sparc_1414,run24_sparc_1414,0.2866319787600047,1.3036746278440954,0.3388405190513752,0.5254284571994036,0.8567372641824548,1.5145521855764184
sparc_1356,run61_sparc_1356,0.2317376209009242,1.1849262709581063,0.32353707929017883,0.7566971771699622,0.9474594593457425,1.3699346783043416
sparc_1514,run66_sparc_1514,0.2661107955853807,1.4415769212363159,0.341765392874711,0.5704609835314716,0.9844520408493542,0.5692534662046229
sparc_1428,run50_sparc_1428,0.8358863638494796,1.6858455369317709,0.8813994690615605,1.0434352628466437,1.2940337732003253,1.1563754291249837
sparc_1319,run3_sparc_1319,0.3993232445486958,1.2390399989580125,0.46681244975366787,0.5952234534570797,0.79416765226531,0.7590454541905696
sparc_1365,run65_sparc_1365,0.22451676896461828,1.249158850572563,0.33510528056308797,0.4989063934182039,1.0226798690611127,1.1656757733464422
sparc_1429,run49_sparc_1429,0.9499061961519761,1.2218468782388414,0.976527828427808,0.9771256199075715,1.1217390926761879,1.0239705509214048
sparc_1512,run59_sparc_1512,0.31864282406109673,1.294947542216382,0.3856349846775332,0.4801832523644882,0.8113388393210504,0.6771539866183179
sparc_1400,run1_sparc_1400,0.27342536305290527,1.2952850036765626,0.34042358015152263,0.527272524346882,0.8215638591004184,1.185816001410364
sparc_1309,run48_sparc_1309,0.4304782954474089,1.4020542816940023,0.4880703408942379,0.6367757592751062,0.9412346878665121,0.8415540031156182
sparc_1419,run61_sparc_1419,0.20520410687119278,1.4112715772805755,0.30667152612738124,0.4509706932851326,0.7305197763255834,1.3760768982747158
sparc_1505,run55_sparc_1505,0.5265784155275095,1.0844470799838872,0.6169660326977948,0.6321310420609654,0.8835839516436589,1.6964979446108543
sparc_1307,run75_sparc_1307,0.48679454688458407,1.7159545841630628,0.5682746091788389,0.7573689211539408,0.9566660513672579,1.3786496692870167
sparc_1425,run44_sparc_1425,0.3871787592014085,1.8454139598169776,0.565610499641786,0.5693462987825961,1.042160333410633,1.4570347543778979
sparc_1412,run53_sparc_1412,0.4019628958677756,1.3641515317394894,0.4482096997152511,0.6758098335499187,0.9436880359028861,1.2207616029113915
sparc_1365,run58_sparc_1365,0.37008662203638615,1.3712205276117162,0.41815512932571425,0.5379972702970733,0.7727525365698986,1.519367091122784
sparc_1426,run64_sparc_1426,0.5533723848245226,1.2538432730790252,0.5890758031511958,0.674361385349686,0.8502166526170094,1.202820226039048
sparc_1505,run14_sparc_1505,0.6667418211203548,1.140768092792295,0.6965666120585705,0.7376773525465556,0.8743006540916649,1.0241639535948415
sparc_1593,run53_sparc_1593,0.5631501890670644,1.2154606909399748,0.6001599190976289,0.6805801233790777,0.8982326633716191,0.9889380967383419
sparc_1300,run99_sparc_1300,1.2832064616105203,1.8393875988722728,1.2839628602601618,1.386804410586478,1.3123645370518457,1.483390349789578
