key,family,relL2_spectrum_fno48_floor6_smooth1_qc,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_alpha_spectrum_fno48_floor6_smooth1_qc,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_mhi100,patR2_spectrum_fno48_floor6_smooth1_qc,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_mhi100,crf_spectrum_fno48_floor6_smooth1_qc,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_mhi100,winner
run36_sparc_1364,sparc_1364,0.843926,0.757208,0.896437,0.769683,0.715543,0.794021,0.868175,0.878671,0.894753,0.898738,0.910608,0.911496,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1400,sparc_1400,0.507081,0.472854,0.507966,0.480509,0.463703,0.498412,0.989328,0.990272,0.990339,0.627372,0.901453,0.533544,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1414,sparc_1414,0.683862,0.670441,0.843446,0.635865,0.640064,0.743152,0.901149,0.905509,0.929511,0.563389,0.653509,0.777453,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1417,sparc_1417,0.672921,0.635985,0.780249,0.640123,0.621264,0.742309,0.905106,0.907391,0.931938,0.564343,0.720995,0.691242,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1426,sparc_1426,1.195086,1.245307,1.443491,0.829332,0.802523,0.960282,0.930755,0.915492,0.945242,0.733960,0.817381,0.815103,spectrum_fno48_floor6_smooth1_qc
run36_sparc_1502,sparc_1502,1.143085,1.075844,1.195248,0.828812,0.790461,0.933928,0.902816,0.881038,0.951015,0.857502,0.778121,0.604786,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1507,sparc_1507,1.639554,1.474549,1.637976,0.924502,0.901176,0.966799,0.917692,0.917231,0.937825,0.899754,0.821742,0.812688,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1513,sparc_1513,0.664982,0.619722,0.769681,0.635621,0.609179,0.728295,0.909324,0.911836,0.932909,0.607658,0.631748,0.647817,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1522,sparc_1522,0.874748,0.821376,1.285246,0.697043,0.674904,0.827648,0.887043,0.895821,0.855798,0.889092,0.881497,0.951106,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1523,sparc_1523,1.152447,0.871476,1.234291,0.800538,0.711399,0.820908,0.881526,0.890313,0.902058,0.930875,0.866184,0.891452,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1525,sparc_1525,1.282990,1.159941,1.296569,0.832243,0.803907,0.954299,0.936077,0.930399,0.959961,0.638106,0.678972,0.728351,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1527,sparc_1527,1.160390,1.177958,1.593386,0.849899,0.859974,0.957765,0.907161,0.842538,0.946669,0.739494,0.847360,0.761690,spectrum_fno48_floor6_smooth1_qc
run36_sparc_1529,sparc_1529,1.476560,1.253567,1.466016,0.908953,0.885507,0.937517,0.828999,0.808041,0.800432,0.856813,0.920283,0.830587,spectrum_fno48_floor6_smooth1_qc_peak4
run36_sparc_1530,sparc_1530,0.800860,0.703492,0.755886,0.793310,0.696769,0.743198,0.928831,0.917453,0.825297,0.806201,0.976769,0.935952,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1300,sparc_1300,0.684313,0.706768,0.758215,0.652721,0.657237,0.655672,0.955463,0.959689,0.953621,0.813460,0.864337,0.870371,spectrum_fno48_floor6_smooth1_qc
run37_sparc_1305,sparc_1305,0.943840,0.895405,1.071991,0.745885,0.722127,0.886235,0.928153,0.927750,0.940949,0.728734,0.784653,0.811537,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1306,sparc_1306,0.821942,0.903207,0.968629,0.818689,0.765397,0.877849,0.885111,0.870940,0.901622,0.624964,0.934509,0.752291,spectrum_fno48_floor6_smooth1_qc
run37_sparc_1313,sparc_1313,0.739335,0.688775,0.842062,0.723583,0.673674,0.841276,0.942890,0.944075,0.950589,0.766917,0.810940,0.757505,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1314,sparc_1314,0.734068,0.677447,0.827194,0.718298,0.665227,0.824377,0.943890,0.945189,0.947313,0.768063,0.811365,0.770511,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1317,sparc_1317,0.757950,0.680822,0.862781,0.757128,0.674076,0.850849,0.926574,0.926463,0.926766,0.565336,0.814914,0.741822,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1318,sparc_1318,0.769226,0.678371,0.860370,0.768356,0.670145,0.847476,0.945098,0.935522,0.946184,0.604893,0.724953,0.607813,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1359,sparc_1359,0.742476,0.691356,0.866706,0.739080,0.690457,0.857943,0.939012,0.935367,0.945221,0.656717,0.764721,0.618099,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1364,sparc_1364,0.762306,0.741375,0.931109,0.759513,0.740276,0.911441,0.928789,0.933092,0.933008,0.607776,0.786640,0.669036,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1400,sparc_1400,0.650093,0.617010,0.641822,0.647430,0.616879,0.641732,0.952388,0.969381,0.975285,0.869892,0.852748,0.906872,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1402,sparc_1402,0.778673,0.685954,0.824918,0.595164,0.630067,0.674302,0.944717,0.938595,0.956896,0.925226,0.877977,0.832153,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1403,sparc_1403,0.880317,0.997923,1.142905,0.721146,0.777570,0.915815,0.927856,0.916415,0.941252,0.664564,0.847516,0.814497,spectrum_fno48_floor6_smooth1_qc
run37_sparc_1406,sparc_1406,0.950072,0.953271,1.037117,0.768183,0.792531,0.886500,0.937528,0.938975,0.953764,0.848904,0.900363,0.747967,spectrum_fno48_floor6_smooth1_qc
run37_sparc_1407,sparc_1407,0.832058,0.886375,1.076606,0.750208,0.766183,0.898260,0.932395,0.932022,0.943329,0.773929,0.828371,0.860035,spectrum_fno48_floor6_smooth1_qc
run37_sparc_1408,sparc_1408,0.802055,0.726219,0.882794,0.798357,0.715406,0.857752,0.927230,0.928829,0.940895,0.611027,0.920133,0.627672,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1413,sparc_1413,0.786661,0.723843,0.898184,0.776897,0.712492,0.894831,0.939593,0.942277,0.944523,0.648378,0.824697,0.633463,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1414,sparc_1414,0.762961,0.694709,0.828647,0.745116,0.677852,0.828639,0.940474,0.943947,0.946284,0.609821,0.798465,0.629492,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1423,sparc_1423,0.830930,0.725462,0.877665,0.797007,0.704323,0.840215,0.907321,0.910277,0.920765,0.776434,0.805305,0.790906,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1425,sparc_1425,0.732953,0.683139,0.898270,0.722672,0.681397,0.846491,0.932313,0.933438,0.939569,0.724583,0.666722,0.664505,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1500,sparc_1500,0.587198,0.548628,0.600351,0.581316,0.547478,0.582617,0.958190,0.976979,0.974806,0.918767,0.862967,0.914912,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1501,sparc_1501,1.119834,1.086836,1.061687,0.875306,0.846936,0.909431,0.931161,0.930974,0.926208,0.858991,0.910177,0.881400,spectrum_fno48_floor6_smooth1_qc_mhi100
run37_sparc_1505,sparc_1505,0.861570,0.803351,0.966381,0.739240,0.719317,0.886785,0.926921,0.918304,0.936316,0.728957,0.837837,0.794299,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1511,sparc_1511,0.783837,0.731701,0.875241,0.777368,0.711404,0.875222,0.942170,0.940451,0.944413,0.698800,0.866986,0.675402,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1517,sparc_1517,0.761806,0.693219,0.842527,0.755943,0.685283,0.836747,0.933441,0.933275,0.933384,0.634930,0.808671,0.723630,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1520,sparc_1520,0.761137,0.697758,0.844543,0.758212,0.693369,0.844539,0.932789,0.933124,0.935915,0.678155,0.843770,0.691022,spectrum_fno48_floor6_smooth1_qc_peak4
run37_sparc_1528,sparc_1528,0.715501,0.645625,0.907213,0.692464,0.639604,0.860094,0.915948,0.897757,0.925599,0.795485,0.767262,0.844305,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1300,sparc_1300,0.529675,0.418647,0.484396,0.476091,0.403255,0.470220,0.989022,0.975845,0.981517,0.543959,0.604993,0.696153,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1308,sparc_1308,0.836053,0.883307,0.906461,0.761779,0.770710,0.808709,0.901230,0.902518,0.933542,0.788266,0.929810,0.916631,spectrum_fno48_floor6_smooth1_qc
run38_sparc_1309,sparc_1309,0.968761,0.628075,0.859785,0.830506,0.614544,0.753636,0.878618,0.907534,0.903461,0.950561,0.882514,0.930973,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1310,sparc_1310,0.791982,0.580982,0.769961,0.704685,0.559094,0.668662,0.915362,0.913761,0.940668,0.907083,0.647185,0.646367,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1311,sparc_1311,0.731935,0.550916,0.700055,0.678007,0.540639,0.628373,0.913906,0.914596,0.939034,0.908292,0.580656,0.511926,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1350,sparc_1350,0.571609,0.518665,0.679791,0.541062,0.497466,0.617781,0.929110,0.924601,0.950570,0.646982,0.687241,0.397829,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1351,sparc_1351,0.599639,0.519388,0.644849,0.534636,0.491445,0.588360,0.918793,0.923438,0.945480,0.704162,0.779795,0.610102,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1353,sparc_1353,0.577116,0.552040,0.671887,0.573577,0.552040,0.658743,0.897782,0.901463,0.921334,0.619210,0.827327,0.723752,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1354,sparc_1354,0.589315,0.545533,0.664410,0.587456,0.545530,0.659813,0.873570,0.878375,0.911198,0.700050,0.815556,0.667874,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1357,sparc_1357,1.019740,0.578343,0.875278,0.787653,0.567926,0.729174,0.899037,0.907056,0.934048,0.949343,0.750230,0.850892,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1359,sparc_1359,0.517553,0.518727,0.643546,0.511531,0.505805,0.616322,0.911639,0.914892,0.933509,0.375793,0.860425,0.728690,spectrum_fno48_floor6_smooth1_qc
run38_sparc_1362,sparc_1362,0.502008,0.511772,0.640302,0.501972,0.505384,0.615507,0.885877,0.889330,0.918126,0.405415,0.877258,0.804084,spectrum_fno48_floor6_smooth1_qc
run38_sparc_1402,sparc_1402,1.088601,0.836551,1.064663,0.765989,0.623499,0.784945,0.931792,0.927577,0.946426,0.943006,0.887299,0.756083,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1414,sparc_1414,0.591642,0.576426,0.650202,0.563999,0.534671,0.636114,0.933160,0.931505,0.955662,0.536866,0.575792,0.610656,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1423,sparc_1423,1.783827,1.798826,1.731854,0.922199,0.906056,0.944981,0.585439,0.801371,0.799765,0.881482,0.859056,0.945461,spectrum_fno48_floor6_smooth1_qc_mhi100
run38_sparc_1426,sparc_1426,1.098346,1.022807,0.951010,0.893928,0.826207,0.848538,0.548180,0.407982,0.551347,0.968932,0.968470,0.956621,spectrum_fno48_floor6_smooth1_qc_mhi100
run38_sparc_1503,sparc_1503,1.104976,1.129050,0.980870,0.876952,0.800103,0.840309,0.844936,0.887617,0.923861,0.909433,0.933708,0.894365,spectrum_fno48_floor6_smooth1_qc_mhi100
run38_sparc_1513,sparc_1513,0.641456,0.606049,0.738975,0.567126,0.552388,0.633961,0.938774,0.937172,0.955992,0.631719,0.619788,0.532335,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1514,sparc_1514,0.639545,0.585245,0.726095,0.565364,0.542298,0.633611,0.928964,0.930016,0.950125,0.620179,0.676679,0.761630,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1515,sparc_1515,0.624891,0.560789,0.752371,0.562552,0.524621,0.637455,0.927014,0.928509,0.949743,0.580984,0.682273,0.473344,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1516,sparc_1516,0.562908,0.549567,0.677191,0.550269,0.515908,0.646688,0.922526,0.925278,0.943449,0.482190,0.723622,0.606341,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1519,sparc_1519,0.591344,0.610025,0.830619,0.583606,0.575536,0.739004,0.903555,0.902931,0.936070,0.708350,0.796634,0.867100,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1313,sparc_1313,0.568063,0.625182,0.694354,0.568021,0.611888,0.673066,0.916729,0.913249,0.944166,0.774318,0.721915,0.709152,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1316,sparc_1316,0.577185,0.643464,0.708058,0.576075,0.626273,0.692910,0.875809,0.879041,0.906459,0.710988,0.840461,0.752741,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1351,sparc_1351,0.598182,0.651829,0.704897,0.594909,0.628411,0.690292,0.901420,0.903745,0.928133,0.684977,0.704314,0.721735,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1352,sparc_1352,0.673708,0.741221,0.726335,0.648465,0.664138,0.702322,0.897061,0.899014,0.914154,0.498643,0.782494,0.485024,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1358,sparc_1358,0.552736,0.590785,0.652917,0.544139,0.569896,0.638364,0.888370,0.896287,0.915018,0.837936,0.906481,0.487011,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1364,sparc_1364,0.691730,0.706656,0.816474,0.688274,0.664157,0.751476,0.878201,0.880024,0.900273,0.636543,0.890538,0.745616,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1404,sparc_1404,1.082692,0.887346,1.244791,0.758936,0.707258,0.882052,0.922318,0.918738,0.929574,0.943562,0.942543,0.936063,spectrum_fno48_floor6_smooth1_qc_peak4
run39_sparc_1406,sparc_1406,1.347723,1.260657,1.556647,0.839275,0.810825,0.929270,0.941384,0.942980,0.952266,0.720548,0.873551,0.765263,spectrum_fno48_floor6_smooth1_qc_peak4
run39_sparc_1413,sparc_1413,0.629230,0.661513,0.792334,0.597314,0.629937,0.729519,0.906897,0.905540,0.932808,0.539783,0.763341,0.470235,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1415,sparc_1415,0.559895,0.620893,0.767672,0.549873,0.586327,0.704524,0.901028,0.903992,0.925038,0.757643,0.740782,0.577684,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1420,sparc_1420,0.604037,0.646845,0.737849,0.588311,0.616912,0.693912,0.900869,0.896707,0.926042,0.728433,0.896039,0.569637,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1423,sparc_1423,1.736739,1.594831,1.814360,0.865034,0.830625,0.926906,0.942250,0.951169,0.940863,0.847749,0.782930,0.690705,spectrum_fno48_floor6_smooth1_qc_peak4
run39_sparc_1425,sparc_1425,1.236618,1.243234,1.689097,0.844276,0.813176,0.962450,0.924440,0.924603,0.942573,0.854864,0.885690,0.820238,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1507,sparc_1507,1.249142,1.253697,1.457092,0.842535,0.826879,0.936930,0.934823,0.937292,0.950668,0.782759,0.869054,0.710994,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1513,sparc_1513,0.588937,0.643712,0.744738,0.551309,0.605505,0.733142,0.910344,0.913113,0.934480,0.551328,0.666947,0.315174,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1520,sparc_1520,0.630143,0.638011,0.741353,0.614259,0.617885,0.699536,0.881138,0.888804,0.909442,0.840346,0.929080,0.861498,spectrum_fno48_floor6_smooth1_qc
run39_sparc_1522,sparc_1522,0.696422,0.670389,0.772491,0.671629,0.652251,0.738225,0.896954,0.892840,0.925067,0.751556,0.739069,0.806809,spectrum_fno48_floor6_smooth1_qc_peak4
run39_sparc_1524,sparc_1524,1.198023,0.935398,0.891548,0.866470,0.780442,0.783205,0.867811,0.876777,0.899957,0.902153,0.872843,0.771299,spectrum_fno48_floor6_smooth1_qc_mhi100
run39_sparc_1525,sparc_1525,1.221931,1.082412,1.651932,0.856574,0.816146,0.953237,0.945111,0.939004,0.958860,0.744629,0.817197,0.643466,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1301,sparc_1301,0.711775,0.784877,0.723954,0.698632,0.772532,0.657682,0.943147,0.917168,0.942013,0.977693,0.988763,0.860400,spectrum_fno48_floor6_smooth1_qc
run3_sparc_1307,sparc_1307,0.982206,0.932292,1.080858,0.759859,0.753764,0.844507,0.918481,0.919407,0.873586,0.965483,0.946421,0.988222,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1311,sparc_1311,0.881945,0.924308,0.830269,0.765163,0.833340,0.699024,0.874990,0.892213,0.939295,0.872762,0.878172,0.834181,spectrum_fno48_floor6_smooth1_qc_mhi100
run3_sparc_1314,sparc_1314,0.661190,0.730823,0.609437,0.639122,0.685930,0.592207,0.925554,0.921877,0.959192,0.525494,0.690898,0.543428,spectrum_fno48_floor6_smooth1_qc_mhi100
run3_sparc_1319,sparc_1319,0.691004,0.699001,0.668789,0.648096,0.657630,0.635738,0.922940,0.929922,0.953026,0.662022,0.716433,0.441192,spectrum_fno48_floor6_smooth1_qc_mhi100
run3_sparc_1349,sparc_1349,0.855372,0.745930,0.832322,0.743917,0.686433,0.706291,0.871738,0.906513,0.936233,0.901707,0.890147,0.909158,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1352,sparc_1352,0.688082,0.725846,0.706048,0.687897,0.683634,0.702399,0.919194,0.920352,0.945408,0.490739,0.550315,0.612536,spectrum_fno48_floor6_smooth1_qc
run3_sparc_1355,sparc_1355,0.766192,0.724805,0.761053,0.700554,0.675220,0.694096,0.896790,0.914102,0.930009,0.756811,0.816418,0.797506,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1365,sparc_1365,0.828202,0.789468,0.827015,0.706854,0.688114,0.696168,0.899642,0.914089,0.941313,0.731500,0.855628,0.846157,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1401,sparc_1401,0.766097,0.877317,0.783378,0.686836,0.774512,0.704979,0.950882,0.919858,0.954168,0.979787,0.986918,0.908931,spectrum_fno48_floor6_smooth1_qc
run3_sparc_1402,sparc_1402,0.638610,0.667867,0.705880,0.620359,0.644080,0.705593,0.943135,0.944955,0.965276,0.661812,0.869237,0.778512,spectrum_fno48_floor6_smooth1_qc
run3_sparc_1404,sparc_1404,0.609256,0.568092,0.774931,0.603608,0.567868,0.723677,0.930389,0.935510,0.947415,0.787252,0.920772,0.954889,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1410,sparc_1410,1.118926,1.009415,0.766202,0.872760,0.864296,0.745655,0.862983,0.890035,0.944119,0.889675,0.844247,0.725936,spectrum_fno48_floor6_smooth1_qc_mhi100
run3_sparc_1420,sparc_1420,0.746573,0.779698,0.717199,0.733453,0.770531,0.692723,0.893925,0.893999,0.945310,0.803186,0.921234,0.896389,spectrum_fno48_floor6_smooth1_qc_mhi100
run3_sparc_1423,sparc_1423,0.663630,0.702987,0.734895,0.652971,0.641634,0.715381,0.887511,0.908250,0.921805,0.893688,0.924976,0.926192,spectrum_fno48_floor6_smooth1_qc
run3_sparc_1425,sparc_1425,0.832433,0.779627,0.856374,0.817922,0.759042,0.802855,0.847819,0.866608,0.865579,0.911296,0.959131,0.966118,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1503,sparc_1503,0.635836,0.604289,0.763006,0.635463,0.604208,0.729116,0.935463,0.940019,0.943870,0.829848,0.886359,0.959573,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1504,sparc_1504,0.661950,0.634389,0.774522,0.654646,0.621485,0.748099,0.914502,0.917532,0.945618,0.739356,0.897816,0.846751,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1505,sparc_1505,0.680899,0.657041,0.710554,0.678922,0.650741,0.710473,0.919162,0.923045,0.948996,0.691705,0.933303,0.840213,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1508,sparc_1508,1.070389,1.127557,1.085260,0.951241,0.988141,0.999897,0.864534,0.848827,0.888476,0.758426,0.388044,0.256882,spectrum_fno48_floor6_smooth1_qc
run3_sparc_1518,sparc_1518,0.809246,0.897487,0.680601,0.680140,0.803795,0.633864,0.904832,0.897805,0.932179,0.762798,0.900090,0.694747,spectrum_fno48_floor6_smooth1_qc_mhi100
run3_sparc_1520,sparc_1520,0.865921,0.853154,0.806891,0.723933,0.743402,0.722753,0.885719,0.897268,0.920240,0.847489,0.920384,0.954004,spectrum_fno48_floor6_smooth1_qc_mhi100
run3_sparc_1521,sparc_1521,0.886648,0.841033,0.939413,0.778358,0.751239,0.757370,0.890651,0.892494,0.931643,0.743519,0.935801,0.810930,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1527,sparc_1527,0.670679,0.636836,0.800296,0.669983,0.635402,0.749450,0.920231,0.913604,0.916913,0.838821,0.955320,0.964069,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1303,sparc_1303,0.756962,0.632583,0.772727,0.663779,0.569787,0.679891,0.902852,0.912752,0.927608,0.825901,0.925986,0.854858,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1304,sparc_1304,0.745912,0.699739,0.781043,0.745759,0.678569,0.780909,0.866812,0.891132,0.913027,0.912871,0.908015,0.855099,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1308,sparc_1308,1.105130,1.225451,1.350634,0.842932,0.827577,0.862918,0.908716,0.902659,0.889950,0.790675,0.880799,0.908163,spectrum_fno48_floor6_smooth1_qc
run40_sparc_1309,sparc_1309,0.769074,0.711116,0.882273,0.706180,0.650149,0.813274,0.893062,0.900181,0.809423,0.936399,0.904207,0.943314,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1314,sparc_1314,0.542177,0.512331,0.693960,0.534535,0.495088,0.637549,0.930481,0.929530,0.957818,0.710638,0.655814,0.627231,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1319,sparc_1319,0.502517,0.589623,0.797168,0.494141,0.544868,0.660342,0.929687,0.931715,0.952256,0.582412,0.833647,0.712070,spectrum_fno48_floor6_smooth1_qc
run40_sparc_1350,sparc_1350,0.545944,0.515904,0.704126,0.535336,0.496229,0.646926,0.930853,0.929958,0.958326,0.692665,0.684009,0.608574,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1353,sparc_1353,0.585200,0.622915,0.638410,0.572991,0.593411,0.606209,0.908944,0.909900,0.939626,0.682383,0.882334,0.683009,spectrum_fno48_floor6_smooth1_qc
run40_sparc_1362,sparc_1362,0.500898,0.541450,0.567262,0.500697,0.530432,0.560469,0.912666,0.913432,0.930333,0.467589,0.882397,0.578196,spectrum_fno48_floor6_smooth1_qc
run40_sparc_1363,sparc_1363,0.562436,0.573873,0.640732,0.557217,0.563968,0.622957,0.907772,0.910126,0.924121,0.807591,0.908228,0.746002,spectrum_fno48_floor6_smooth1_qc
run40_sparc_1402,sparc_1402,0.736976,0.661030,0.765949,0.699549,0.660938,0.761378,0.917070,0.903761,0.958408,0.611224,0.920725,0.898264,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1403,sparc_1403,0.633108,0.543546,0.676508,0.633003,0.542076,0.675163,0.907999,0.914340,0.948152,0.805266,0.916738,0.728753,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1408,sparc_1408,1.719486,1.630318,1.527265,0.988496,0.980602,0.992513,0.596640,0.517318,0.416498,0.868844,0.939813,0.947294,spectrum_fno48_floor6_smooth1_qc_mhi100
run40_sparc_1409,sparc_1409,0.653115,0.603704,0.760757,0.635189,0.592138,0.725066,0.919282,0.924401,0.918212,0.875235,0.891598,0.938365,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1421,sparc_1421,0.585167,0.550598,0.720981,0.585038,0.548586,0.689200,0.905886,0.907076,0.926971,0.662749,0.672667,0.670482,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1426,sparc_1426,0.753203,0.708494,0.790562,0.751094,0.700076,0.778604,0.886447,0.890344,0.918657,0.893092,0.853876,0.778397,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1501,sparc_1501,0.616599,0.619757,0.716849,0.607400,0.574315,0.676226,0.914855,0.933187,0.943002,0.708117,0.893373,0.650235,spectrum_fno48_floor6_smooth1_qc
run40_sparc_1503,sparc_1503,0.633240,0.560505,0.704013,0.633223,0.557304,0.702930,0.894289,0.918914,0.938568,0.722147,0.879935,0.741215,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1508,sparc_1508,1.626604,1.542818,1.549724,0.989464,0.982576,0.992951,0.594320,0.509481,0.454191,0.876279,0.942117,0.952906,spectrum_fno48_floor6_smooth1_qc_peak4
