key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,winner
run77_sparc_1500,sparc_1500,0.385580,0.477375,0.284013,0.367113,0.477375,0.282523,0.993030,0.994423,0.988890,0.921755,0.865542,0.868963,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run77_sparc_1505,sparc_1505,0.602398,0.630039,0.522059,0.601201,0.615850,0.518401,0.925047,0.918044,0.784968,0.954451,0.904333,0.621864,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run77_sparc_1512,sparc_1512,0.683045,0.731369,0.414229,0.633891,0.662171,0.412570,0.924692,0.930346,0.773178,0.927301,0.564112,0.532643,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run77_sparc_1517,sparc_1517,0.630432,0.798496,0.380270,0.571815,0.751431,0.376430,0.910204,0.907259,0.763467,0.880637,0.849584,0.498581,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run77_sparc_1528,sparc_1528,0.801157,0.791623,0.618875,0.748233,0.739490,0.584427,0.918461,0.923855,0.812516,0.948800,0.925089,0.645486,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1301,sparc_1301,0.608673,0.681776,0.562214,0.606641,0.650896,0.539265,0.949507,0.961879,0.900332,0.897419,0.850839,0.840927,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1317,sparc_1317,0.547104,0.645774,0.291422,0.544269,0.633685,0.271356,0.907095,0.907933,0.705074,0.910964,0.846005,0.482813,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1318,sparc_1318,0.544058,0.661308,0.288145,0.541331,0.645004,0.262998,0.903082,0.905419,0.692928,0.925756,0.877774,0.562488,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1352,sparc_1352,0.591411,0.656066,0.305492,0.558202,0.611807,0.304551,0.893642,0.897413,0.670718,0.950309,0.690432,0.519576,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1357,sparc_1357,0.555261,0.726129,0.291748,0.545841,0.679942,0.291651,0.871578,0.876324,0.635208,0.954342,0.723661,0.387865,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1401,sparc_1401,0.530621,0.586062,0.471368,0.516524,0.562429,0.456558,0.950020,0.951018,0.902449,0.903998,0.923270,0.773400,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1407,sparc_1407,0.813570,1.271156,0.376788,0.685328,0.841717,0.369086,0.902338,0.914968,0.776313,0.974888,0.946338,0.642864,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1415,sparc_1415,0.551797,0.612713,0.291966,0.545510,0.593620,0.264099,0.909990,0.913723,0.699360,0.940169,0.766591,0.617628,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1416,sparc_1416,0.550747,0.615029,0.314682,0.547485,0.607727,0.276856,0.914955,0.914996,0.715513,0.917858,0.765860,0.571591,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1428,sparc_1428,0.770229,1.092672,0.500293,0.725230,0.870201,0.443264,0.773004,0.783532,0.660781,0.944158,0.895579,0.486032,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1429,sparc_1429,0.681184,0.711714,0.631773,0.674400,0.710562,0.619587,0.660333,0.676779,0.556751,0.984461,0.982796,0.819651,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1440,sparc_1440,0.981666,1.268871,0.418120,0.794619,0.901025,0.363694,0.942571,0.940833,0.803732,0.894460,0.818319,0.436268,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1511,sparc_1511,0.557393,0.697791,0.336883,0.554715,0.664622,0.310414,0.916104,0.916198,0.714455,0.929880,0.824886,0.606606,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1512,sparc_1512,0.558060,0.656297,0.321061,0.552087,0.636758,0.298565,0.917983,0.917948,0.711515,0.941869,0.795208,0.604322,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1514,sparc_1514,0.556543,0.636950,0.273130,0.544779,0.607500,0.254424,0.914400,0.914717,0.698984,0.929670,0.661071,0.467059,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1524,sparc_1524,0.613016,0.875099,0.436243,0.602841,0.727632,0.425163,0.855038,0.863243,0.698258,0.926649,0.851508,0.579682,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run78_sparc_1530,sparc_1530,0.521251,0.626453,0.532756,0.495405,0.594284,0.447302,0.942181,0.949178,0.899363,0.979975,0.932398,0.861249,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run79_sparc_1302,sparc_1302,0.576230,0.688323,0.586644,0.570392,0.684192,0.563203,0.935040,0.935532,0.838490,0.948960,0.965526,0.797619,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run79_sparc_1308,sparc_1308,0.794609,0.936800,0.806103,0.751735,0.870913,0.744618,0.818307,0.800209,0.639756,0.962342,0.976544,0.692207,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run79_sparc_1316,sparc_1316,0.768276,0.722441,0.439823,0.653557,0.656672,0.426841,0.905385,0.907810,0.766246,0.936441,0.881906,0.449102,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1350,sparc_1350,0.629291,0.633475,0.442355,0.612444,0.620314,0.437996,0.928222,0.932622,0.792198,0.881650,0.777252,0.433474,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1351,sparc_1351,0.632469,0.628029,0.504653,0.627037,0.625939,0.503321,0.924283,0.924410,0.771315,0.949976,0.872128,0.533141,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1361,sparc_1361,0.870317,0.852196,0.534499,0.693883,0.701732,0.473735,0.903447,0.897014,0.755223,0.930815,0.836819,0.313585,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1362,sparc_1362,0.664559,0.679441,0.425798,0.645710,0.654542,0.424895,0.913696,0.922140,0.753744,0.918477,0.869276,0.603440,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1363,sparc_1363,0.786817,0.802673,0.542464,0.754509,0.766423,0.519268,0.905233,0.903611,0.759305,0.920872,0.922925,0.525555,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1405,sparc_1405,0.736226,0.700324,0.715909,0.730220,0.692842,0.708108,0.868672,0.872394,0.757864,0.962810,0.967074,0.768979,spectrum_fno48_floor6_smooth1_qc_peak4
run79_sparc_1406,sparc_1406,0.502661,0.576009,0.395564,0.498419,0.573999,0.386009,0.933903,0.933764,0.809319,0.927502,0.948414,0.669392,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1511,sparc_1511,0.699281,0.647218,0.481362,0.624366,0.616863,0.441708,0.928472,0.929626,0.784381,0.857306,0.804676,0.380654,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1513,sparc_1513,0.647393,0.631411,0.531429,0.647094,0.626322,0.531237,0.919854,0.921112,0.785647,0.938117,0.801468,0.460618,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1514,sparc_1514,0.609241,0.589814,0.509438,0.606038,0.582843,0.508701,0.924751,0.930188,0.786612,0.898685,0.817962,0.403515,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1515,sparc_1515,0.669623,0.648085,0.490143,0.604670,0.604495,0.479834,0.925437,0.922187,0.781080,0.915682,0.874952,0.380869,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1518,sparc_1518,0.595404,0.686620,0.471812,0.556003,0.651647,0.410504,0.920870,0.926188,0.779108,0.949941,0.853468,0.430011,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1523,sparc_1523,1.467326,1.422303,1.044577,0.931399,0.940411,0.913563,0.830212,0.822839,0.661246,0.953495,0.944159,0.636328,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1524,sparc_1524,1.670206,1.651175,1.181339,0.968107,0.971384,0.969797,0.803455,0.787137,0.605746,0.970295,0.959379,0.766142,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run79_sparc_1530,sparc_1530,1.032458,0.496567,0.528312,0.976819,0.402751,0.365545,0.061429,0.895632,0.654226,0.996870,0.979770,0.956014,spectrum_fno48_floor6_smooth1_qc_peak4
run79_sparc_1593,sparc_1593,0.567078,0.567954,0.403334,0.508159,0.557512,0.397802,0.915306,0.923747,0.800788,0.920548,0.832652,0.783874,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1300,sparc_1300,0.445399,0.514059,0.418904,0.443799,0.472253,0.418341,0.979095,0.988716,0.978693,0.835679,0.818659,0.777271,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1355,sparc_1355,0.846137,0.996927,0.462660,0.842448,0.920239,0.409689,0.899384,0.869362,0.680366,0.939250,0.716231,0.558107,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1362,sparc_1362,0.636884,0.843110,0.451028,0.634456,0.811519,0.386926,0.891794,0.882993,0.696141,0.933966,0.905089,0.800049,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1412,sparc_1412,0.591335,0.796279,0.249716,0.591315,0.762526,0.247045,0.872583,0.810449,0.680605,0.885408,0.734218,0.509734,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1428,sparc_1428,1.141832,1.293743,0.468527,0.767865,0.862211,0.423884,0.774367,0.790695,0.722660,0.915890,0.852241,0.577880,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1440,sparc_1440,0.995537,1.360646,0.271487,0.832964,0.874388,0.270258,0.898035,0.891530,0.765000,0.655685,0.834013,0.441531,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1503,sparc_1503,0.766769,0.828460,0.193818,0.723301,0.773606,0.191014,0.933214,0.933794,0.799573,0.846403,0.710670,0.576825,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1510,sparc_1510,0.558888,0.694805,0.183251,0.558785,0.691634,0.183171,0.902331,0.907693,0.750255,0.772468,0.640022,0.481064,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1512,sparc_1512,0.620785,0.733431,0.178519,0.618585,0.713555,0.146718,0.899026,0.867141,0.735382,0.684331,0.691483,0.534910,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1526,sparc_1526,0.698203,1.057209,0.215724,0.641338,0.802763,0.164512,0.911032,0.918389,0.775409,0.900987,0.640673,0.284024,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run7_sparc_1529,sparc_1529,0.628066,0.850695,0.288281,0.626913,0.796550,0.282663,0.319171,0.387962,0.339032,0.904857,0.872385,0.573045,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1302,sparc_1302,0.528773,0.780268,0.188028,0.506003,0.664335,0.187832,0.943188,0.943714,0.838737,0.864529,0.810947,0.560091,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1307,sparc_1307,0.506005,0.563724,0.510528,0.503110,0.563406,0.395102,0.937336,0.929374,0.815786,0.977001,0.969184,0.922115,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run80_sparc_1315,sparc_1315,0.505020,0.601147,0.429478,0.500624,0.558498,0.422835,0.922052,0.914466,0.802439,0.730950,0.554214,0.644728,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1351,sparc_1351,0.764107,1.018715,0.592496,0.562121,0.655623,0.428560,0.891678,0.919509,0.766269,0.815442,0.486467,0.736422,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1352,sparc_1352,0.587662,0.548903,0.531634,0.516492,0.535128,0.478103,0.920465,0.911135,0.763564,0.960143,0.896384,0.717951,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1354,sparc_1354,0.606143,0.737460,0.620998,0.600883,0.683841,0.618978,0.861431,0.914125,0.736073,0.940026,0.826798,0.732703,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run80_sparc_1356,sparc_1356,0.642377,0.853715,0.494329,0.573425,0.653734,0.435621,0.927458,0.907355,0.779084,0.899625,0.685616,0.766094,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1361,sparc_1361,0.667439,1.407789,0.663436,0.587843,0.697376,0.583151,0.833069,0.739195,0.673131,0.854330,0.740718,0.766417,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1365,sparc_1365,0.572249,1.046743,0.578904,0.559994,0.728109,0.503675,0.788593,0.858426,0.669088,0.946461,0.766975,0.463380,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run80_sparc_1405,sparc_1405,0.787683,0.910570,0.592170,0.679334,0.666355,0.555650,0.935249,0.938546,0.815975,0.954511,0.885279,0.654520,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1408,sparc_1408,0.607178,0.681142,0.465284,0.513931,0.524410,0.438429,0.938508,0.939007,0.823351,0.891528,0.881943,0.644933,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1411,sparc_1411,0.617661,0.591625,0.365074,0.553716,0.582754,0.271835,0.935506,0.937288,0.798020,0.898983,0.557740,0.570851,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1414,sparc_1414,0.603006,0.538901,0.372976,0.596565,0.535565,0.342764,0.914601,0.918526,0.770995,0.922096,0.322492,0.742753,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1416,sparc_1416,0.503996,0.515426,0.319133,0.502861,0.515172,0.318225,0.907703,0.903991,0.760114,0.706346,0.575820,0.733197,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1421,sparc_1421,0.649190,0.650649,0.565152,0.633263,0.620932,0.556704,0.856948,0.913630,0.773526,0.968159,0.879803,0.672925,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1425,sparc_1425,0.728053,0.882097,0.400887,0.665070,0.711001,0.394267,0.951388,0.957541,0.860529,0.874387,0.603980,0.592448,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1426,sparc_1426,0.904002,0.898900,0.411807,0.680042,0.704028,0.407820,0.950590,0.953874,0.850406,0.869676,0.682750,0.571524,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1427,sparc_1427,1.069860,1.117932,0.363337,0.659677,0.719410,0.329343,0.952260,0.943971,0.839175,0.944636,0.811259,0.581916,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1501,sparc_1501,0.700435,0.780702,0.213287,0.680116,0.739013,0.208559,0.938038,0.941260,0.848818,0.952829,0.722133,0.689509,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1502,sparc_1502,0.564873,0.967658,0.178815,0.546225,0.705721,0.171468,0.948033,0.942551,0.839408,0.903055,0.892162,0.585967,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1505,sparc_1505,0.680703,0.860326,0.423076,0.634069,0.691182,0.408752,0.948508,0.947724,0.832420,0.915900,0.813311,0.609235,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1513,sparc_1513,0.688114,0.546503,0.465057,0.637667,0.545991,0.384732,0.912979,0.921872,0.784234,0.935940,0.421665,0.762596,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1519,sparc_1519,0.654737,0.659831,0.576143,0.641462,0.648954,0.572085,0.918103,0.917988,0.787083,0.920583,0.943898,0.617300,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1522,sparc_1522,0.574648,0.591105,0.483098,0.568939,0.571403,0.475496,0.786850,0.863836,0.706722,0.976011,0.962360,0.784729,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1523,sparc_1523,0.609576,0.790922,0.496066,0.550139,0.633272,0.403434,0.871399,0.890770,0.726876,0.893910,0.683672,0.474210,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1528,sparc_1528,0.753989,1.000049,0.536256,0.634145,0.659722,0.533297,0.890037,0.873934,0.741842,0.933369,0.935057,0.753180,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run80_sparc_1593,sparc_1593,0.615391,0.692431,0.159575,0.578343,0.621649,0.156737,0.949732,0.950889,0.839211,0.930935,0.689761,0.598269,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1302,sparc_1302,0.977909,0.940116,0.935468,0.937524,0.915487,0.916194,0.891429,0.894100,0.814463,0.990594,0.984294,0.848553,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1303,sparc_1303,0.590218,0.607043,0.434681,0.589797,0.601317,0.395149,0.938804,0.943135,0.830081,0.912876,0.881538,0.529241,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1309,sparc_1309,0.857312,0.932017,0.958531,0.841811,0.846933,0.941329,0.550320,0.433917,0.500716,0.969078,0.937709,0.732721,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run81_sparc_1319,sparc_1319,0.579849,0.614464,0.339512,0.548030,0.583782,0.331337,0.932507,0.932921,0.778163,0.938392,0.738232,0.474986,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1356,sparc_1356,0.790502,0.812267,0.699132,0.779809,0.795258,0.689998,0.906748,0.905480,0.763858,0.901302,0.901883,0.557006,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1364,sparc_1364,0.833398,0.844136,0.720900,0.775540,0.773813,0.691538,0.905177,0.911067,0.769317,0.918425,0.900987,0.559086,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1402,sparc_1402,0.981425,0.944616,0.942135,0.922800,0.904472,0.912087,0.865978,0.876230,0.791961,0.985093,0.982470,0.854577,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1420,sparc_1420,0.817230,0.815143,0.633825,0.793010,0.791366,0.588443,0.894738,0.899630,0.741432,0.943342,0.937372,0.515020,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1423,sparc_1423,0.826275,0.874991,0.791064,0.779537,0.768390,0.730117,0.855285,0.860607,0.736330,0.953728,0.965970,0.790617,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1426,sparc_1426,0.835499,0.856941,0.822788,0.764999,0.760781,0.617359,0.894363,0.898642,0.795385,0.931538,0.920342,0.716341,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1430,sparc_1430,0.926168,0.918660,1.109147,0.880071,0.857361,0.992498,0.806197,0.861562,0.098245,0.990941,0.990087,0.952436,spectrum_fno48_floor6_smooth1_qc_peak4
run81_sparc_1500,sparc_1500,0.344267,0.455138,0.246316,0.286773,0.422282,0.243247,0.992453,0.994114,0.987969,0.929112,0.884264,0.903068,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1502,sparc_1502,0.983663,0.954881,0.945159,0.920932,0.902603,0.911044,0.870562,0.880928,0.796824,0.985383,0.983023,0.858059,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1512,sparc_1512,0.628987,0.642918,0.396980,0.584578,0.620916,0.389474,0.923945,0.922741,0.771595,0.929972,0.836868,0.533475,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1514,sparc_1514,0.620349,0.595866,0.443739,0.606781,0.590927,0.439908,0.923510,0.925563,0.777159,0.911510,0.812663,0.454447,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1519,sparc_1519,0.810099,0.789703,0.709420,0.766236,0.765788,0.703684,0.888257,0.896149,0.740634,0.926388,0.957202,0.630076,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1520,sparc_1520,0.820988,0.808593,0.707509,0.789611,0.760973,0.665613,0.891438,0.900760,0.740601,0.936769,0.933118,0.682326,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run81_sparc_1524,sparc_1524,1.717639,1.489772,1.169590,0.953869,0.961226,0.974066,0.827214,0.823068,0.581151,0.868016,0.870318,0.662575,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1304,sparc_1304,0.860542,0.890672,0.628040,0.839611,0.885810,0.589866,0.694272,0.682299,0.629019,0.982877,0.977290,0.764227,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1305,sparc_1305,0.838773,0.991221,0.725184,0.808818,0.852131,0.719473,0.894784,0.905916,0.760563,0.628855,0.581513,0.243987,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1306,sparc_1306,0.870456,0.864710,0.657194,0.792428,0.806941,0.642613,0.897331,0.899325,0.766799,0.850928,0.734296,0.692982,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1309,sparc_1309,0.811718,0.755012,0.603142,0.802129,0.754978,0.591862,0.896258,0.907269,0.776980,0.901873,0.800353,0.607023,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1349,sparc_1349,0.717870,0.890329,0.194337,0.705414,0.752393,0.190838,0.881970,0.914176,0.774407,0.922600,0.772440,0.562735,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1354,sparc_1354,0.631422,0.641512,0.289135,0.630712,0.640916,0.274216,0.923117,0.937225,0.817932,0.891837,0.860414,0.661336,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1360,sparc_1360,0.660572,0.793825,0.175927,0.657249,0.716361,0.175769,0.935036,0.928141,0.819905,0.911526,0.777269,0.569308,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1364,sparc_1364,0.680984,0.844314,0.327842,0.653464,0.785300,0.320428,0.919655,0.925864,0.784167,0.682220,0.750153,0.580463,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1401,sparc_1401,0.625444,0.931611,0.264396,0.595903,0.751981,0.257442,0.914318,0.930300,0.838949,0.942347,0.840173,0.729645,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1404,sparc_1404,1.048002,1.330741,0.630869,0.810239,0.853577,0.590961,0.887817,0.897833,0.745958,0.631433,0.461248,0.299215,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1406,sparc_1406,0.986835,1.169669,0.735278,0.852792,0.859192,0.555458,0.896154,0.910566,0.762823,0.763749,0.708829,0.630236,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1410,sparc_1410,0.637218,0.635995,0.199934,0.624577,0.575336,0.172406,0.934823,0.941226,0.811456,0.918662,0.712453,0.514372,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1411,sparc_1411,0.650812,0.647452,0.202951,0.632968,0.584244,0.170963,0.943243,0.949567,0.826841,0.896645,0.715529,0.561328,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1423,sparc_1423,0.834739,0.872313,0.557329,0.789611,0.766553,0.542962,0.877065,0.890270,0.715108,0.793572,0.624304,0.473381,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1428,sparc_1428,0.734172,0.807765,0.534128,0.718695,0.806317,0.534122,0.716178,0.695030,0.731896,0.978090,0.969277,0.757881,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1430,sparc_1430,0.741891,1.040965,0.353189,0.698894,0.799166,0.323162,0.867557,0.913170,0.797392,0.686844,0.777134,0.437223,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1500,sparc_1500,0.470735,0.484098,0.415315,0.468606,0.483980,0.407949,0.983539,0.982644,0.968779,0.674455,0.614786,0.672548,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1510,sparc_1510,0.619409,0.591760,0.172515,0.618360,0.567728,0.169249,0.932177,0.940432,0.815191,0.943675,0.678028,0.467115,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1519,sparc_1519,0.716162,0.684193,0.237642,0.715349,0.682439,0.237635,0.947083,0.947342,0.852552,0.877114,0.606695,0.452898,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1527,sparc_1527,0.692740,0.833095,0.604251,0.689849,0.784991,0.456199,0.837713,0.872350,0.736619,0.680041,0.420415,0.589671,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1529,sparc_1529,1.393262,1.407915,0.752017,0.839013,0.891223,0.594937,0.825332,0.822492,0.699399,0.907735,0.872050,0.798789,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run82_sparc_1593,sparc_1593,0.870092,1.174220,0.223301,0.639049,0.796037,0.221564,0.930577,0.932815,0.813768,0.824232,0.715160,0.742223,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run83_sparc_1306,sparc_1306,0.915404,0.927554,0.948159,0.881354,0.883443,0.911538,0.867118,0.871517,0.716523,0.967276,0.946878,0.802700,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
