key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,winner
run87_sparc_1526,sparc_1526,0.804777,1.114616,0.520807,0.732667,0.801788,0.518467,0.896500,0.911537,0.819060,0.948898,0.776047,0.728283,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run87_sparc_1528,sparc_1528,1.054332,1.127610,0.823839,0.789912,0.818776,0.666402,0.844610,0.845138,0.797588,0.909826,0.854487,0.751933,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1307,sparc_1307,0.659981,0.983890,0.491524,0.634084,0.782738,0.486592,0.770379,0.807986,0.713125,0.965860,0.961042,0.816965,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1315,sparc_1315,0.539831,0.529847,0.360986,0.539609,0.527626,0.359991,0.930601,0.930523,0.857677,0.905854,0.884869,0.682816,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1349,sparc_1349,0.582584,0.737538,0.554712,0.570306,0.668065,0.551726,0.905413,0.904837,0.804366,0.847164,0.903935,0.545783,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1353,sparc_1353,0.633982,0.740852,0.614935,0.578513,0.687383,0.571219,0.905537,0.907989,0.791875,0.857698,0.897116,0.619565,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1356,sparc_1356,0.634610,0.750370,0.703920,0.614444,0.708082,0.647396,0.912218,0.912438,0.806957,0.930810,0.897474,0.550240,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run88_sparc_1361,sparc_1361,0.550746,0.616339,0.355274,0.513208,0.563534,0.354799,0.916179,0.922683,0.821945,0.930940,0.854849,0.633938,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1363,sparc_1363,0.675541,0.734914,0.814979,0.648672,0.704319,0.767099,0.909057,0.904159,0.776550,0.888034,0.907641,0.678832,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run88_sparc_1404,sparc_1404,0.686695,0.667341,0.560625,0.666817,0.647375,0.559875,0.910953,0.919100,0.821502,0.979835,0.912972,0.800165,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1406,sparc_1406,0.589341,0.650489,0.463272,0.580221,0.608631,0.463272,0.921486,0.925311,0.835683,0.947326,0.871033,0.749598,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1409,sparc_1409,0.621299,0.695073,0.502286,0.605931,0.669590,0.502082,0.914240,0.909696,0.812142,0.926094,0.916534,0.687366,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1421,sparc_1421,0.658562,0.655865,0.734322,0.610843,0.607860,0.660014,0.921512,0.923704,0.821480,0.766833,0.870164,0.587924,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1424,sparc_1424,0.594079,0.634665,0.519729,0.593994,0.627825,0.519611,0.888443,0.902987,0.772507,0.862097,0.792396,0.556494,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1425,sparc_1425,0.687359,0.699967,0.610555,0.631785,0.650660,0.549803,0.906722,0.906077,0.787967,0.931137,0.825436,0.652273,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1427,sparc_1427,0.650193,0.665774,0.543574,0.646025,0.658282,0.538035,0.920196,0.907583,0.840074,0.956071,0.934687,0.731490,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1440,sparc_1440,0.649793,0.674078,0.505594,0.649716,0.670259,0.488826,0.909166,0.923371,0.903499,0.961780,0.746937,0.779710,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1503,sparc_1503,0.557596,0.607730,0.432791,0.548653,0.606759,0.395777,0.936035,0.935285,0.879696,0.897775,0.906713,0.496646,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1504,sparc_1504,0.601200,0.645535,0.572384,0.600998,0.629890,0.570213,0.920102,0.917457,0.821097,0.924051,0.819399,0.600647,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1513,sparc_1513,0.561566,0.578761,0.426852,0.552969,0.563627,0.422279,0.927599,0.928798,0.825729,0.937074,0.867113,0.710430,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1515,sparc_1515,0.541214,0.563521,0.364945,0.532943,0.545374,0.364636,0.928530,0.932189,0.843376,0.885714,0.849501,0.615962,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1523,sparc_1523,1.068362,1.067723,1.056725,0.992928,0.993941,0.989383,0.762413,0.776974,0.631739,0.979510,0.948053,0.817948,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run88_sparc_1528,sparc_1528,0.595674,0.626727,0.513014,0.590639,0.625695,0.508201,0.915639,0.917874,0.844066,0.961472,0.919562,0.772672,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1303,sparc_1303,0.595598,0.679828,0.433214,0.554356,0.679826,0.361192,0.915062,0.912904,0.844223,0.930358,0.917058,0.758083,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1305,sparc_1305,1.287495,1.377194,0.551261,0.933970,0.983213,0.473461,0.538490,0.621674,0.721893,0.642027,0.659208,0.761979,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1309,sparc_1309,0.709334,0.883751,0.607233,0.704869,0.811906,0.602392,0.904489,0.865140,0.761318,0.922751,0.963688,0.650424,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1314,sparc_1314,0.485314,0.582455,0.289488,0.480842,0.561203,0.285425,0.925070,0.926289,0.908777,0.893977,0.787512,0.558705,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1353,sparc_1353,0.451023,0.657745,0.293964,0.449352,0.589791,0.289839,0.893702,0.890547,0.711659,0.884243,0.931948,0.763050,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1362,sparc_1362,0.452881,0.577682,0.313412,0.452862,0.555521,0.305543,0.884859,0.883702,0.730045,0.915096,0.948732,0.746986,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1364,sparc_1364,0.546527,0.707205,0.388196,0.527326,0.672084,0.386707,0.872898,0.874128,0.707615,0.917224,0.923367,0.685430,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1402,sparc_1402,0.741715,0.824221,0.444304,0.709349,0.812147,0.440431,0.875394,0.911864,0.900206,0.912523,0.919372,0.812492,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1404,sparc_1404,1.913466,1.229773,0.807121,0.980403,0.997112,0.622344,0.709377,0.699921,0.593923,0.687743,0.469777,0.833097,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1409,sparc_1409,0.551183,0.727460,0.352560,0.540972,0.660614,0.351857,0.914319,0.911807,0.779592,0.937420,0.938486,0.652705,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1410,sparc_1410,0.505421,0.628969,0.306733,0.505406,0.614537,0.296672,0.922311,0.924116,0.858895,0.872110,0.921344,0.513051,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1417,sparc_1417,0.497304,0.621140,0.331673,0.491585,0.586993,0.322860,0.925493,0.929175,0.844928,0.885679,0.847188,0.628845,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1421,sparc_1421,0.565047,0.594783,0.495846,0.559015,0.587717,0.495379,0.911040,0.913568,0.770092,0.866378,0.820144,0.579955,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1422,sparc_1422,0.580840,0.668349,0.462099,0.568001,0.633726,0.456983,0.901951,0.909240,0.763977,0.879311,0.896742,0.591072,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1426,sparc_1426,0.643214,0.819242,0.417456,0.642928,0.818676,0.409995,0.788351,0.795464,0.710569,0.974099,0.846055,0.895447,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1428,sparc_1428,0.736810,0.796639,0.679971,0.726770,0.764285,0.672644,0.872574,0.845548,0.762705,0.957639,0.870925,0.852179,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1429,sparc_1429,0.689630,0.785954,0.648287,0.683014,0.764106,0.646104,0.864488,0.851749,0.774125,0.941916,0.935461,0.796375,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1430,sparc_1430,1.143662,0.761474,0.749538,0.909453,0.695233,0.679346,0.173468,0.701885,0.721778,0.982356,0.937591,0.836411,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1500,sparc_1500,0.685452,0.540036,0.482415,0.612399,0.535185,0.391960,0.985702,0.990759,0.987783,0.960959,0.856715,0.911821,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1501,sparc_1501,0.653041,0.629886,0.565582,0.627700,0.601953,0.563437,0.858927,0.892556,0.805038,0.895467,0.860136,0.694736,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1510,sparc_1510,0.554291,0.653100,0.365226,0.522442,0.615958,0.361364,0.915464,0.918560,0.787450,0.901212,0.831336,0.700173,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1512,sparc_1512,0.505690,0.637534,0.350541,0.498520,0.605931,0.345254,0.913146,0.920846,0.798192,0.857957,0.873342,0.695412,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run89_sparc_1517,sparc_1517,0.482767,0.595585,0.301292,0.478863,0.570107,0.299971,0.902120,0.906843,0.820132,0.903533,0.909250,0.644352,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1302,sparc_1302,0.774560,0.880161,0.745264,0.733367,0.752705,0.685194,0.877887,0.874099,0.783972,0.965075,0.960781,0.851198,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1313,sparc_1313,0.526299,0.557022,0.339310,0.497156,0.516425,0.338332,0.930211,0.933199,0.877511,0.936215,0.666496,0.626559,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1350,sparc_1350,0.526299,0.557021,0.339310,0.497156,0.516424,0.338332,0.930211,0.933199,0.877511,0.936218,0.666506,0.626563,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1403,sparc_1403,0.681327,0.784751,0.549112,0.627373,0.673890,0.478369,0.906691,0.904106,0.881700,0.969302,0.759196,0.866263,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1405,sparc_1405,0.632548,0.711632,0.580463,0.628349,0.706856,0.559718,0.869637,0.845288,0.719657,0.943430,0.856432,0.588293,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1408,sparc_1408,0.608425,0.749466,0.437251,0.602060,0.749460,0.408612,0.867379,0.870023,0.720286,0.960694,0.964497,0.799140,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1409,sparc_1409,0.537843,0.686178,0.374333,0.534649,0.646886,0.373145,0.902882,0.920933,0.803730,0.928551,0.877802,0.624571,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1426,sparc_1426,0.643678,0.660450,0.569246,0.641338,0.659648,0.558686,0.887949,0.884738,0.742102,0.947403,0.830650,0.727773,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1427,sparc_1427,0.654757,0.665839,0.570054,0.654690,0.660901,0.545407,0.899701,0.872939,0.801461,0.971721,0.922479,0.804151,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1428,sparc_1428,0.633816,0.670337,0.541769,0.633577,0.666645,0.535904,0.909031,0.905267,0.805683,0.947581,0.876928,0.698832,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1440,sparc_1440,0.517626,0.662030,0.366577,0.510738,0.642468,0.348721,0.918343,0.919271,0.888236,0.878534,0.870082,0.693453,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1502,sparc_1502,0.558499,0.641627,0.362018,0.557166,0.620624,0.357377,0.911820,0.924394,0.914979,0.917131,0.902942,0.690278,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1508,sparc_1508,1.042827,1.068679,0.931515,0.862665,0.896767,0.840414,0.623778,0.594666,0.527309,0.967901,0.832726,0.882143,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run8_sparc_1510,sparc_1510,0.542367,0.632537,0.381471,0.532640,0.599156,0.378876,0.925704,0.933834,0.873392,0.938843,0.700489,0.582600,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1302,sparc_1302,0.714993,0.677551,0.678638,0.713053,0.677549,0.672273,0.759563,0.769060,0.641097,0.981689,0.969653,0.883039,spectrum_fno48_floor6_smooth1_qc_peak4
run90_sparc_1307,sparc_1307,1.304354,1.250501,1.166144,0.923016,0.892521,0.937889,0.184759,0.375037,0.055305,0.982352,0.941177,0.906915,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1315,sparc_1315,0.555531,0.593375,0.346820,0.519681,0.522423,0.341166,0.936033,0.937203,0.862573,0.943459,0.878908,0.758809,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1318,sparc_1318,0.510955,0.573673,0.334285,0.497106,0.543810,0.333968,0.933305,0.931482,0.892066,0.883882,0.632130,0.687684,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1350,sparc_1350,0.550698,0.588924,0.333009,0.510874,0.525678,0.316207,0.934206,0.934432,0.910623,0.906018,0.701465,0.569250,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1357,sparc_1357,0.569899,0.674160,0.351733,0.527041,0.571442,0.346510,0.913048,0.910088,0.797732,0.874405,0.862288,0.607579,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1358,sparc_1358,0.479844,0.536656,0.353505,0.477650,0.529033,0.350539,0.908557,0.911377,0.788264,0.930404,0.906446,0.673552,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1364,sparc_1364,0.456533,0.719862,0.334177,0.449209,0.654956,0.333890,0.889914,0.888573,0.780772,0.948562,0.937464,0.728969,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1400,sparc_1400,0.539669,0.923118,0.362227,0.538268,0.905048,0.347739,0.991516,0.992493,0.991132,0.857955,0.835905,0.907388,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1408,sparc_1408,0.645246,0.777399,0.529110,0.642787,0.775424,0.505406,0.894661,0.896351,0.806062,0.965428,0.960372,0.859739,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1413,sparc_1413,0.523666,0.583520,0.350143,0.519731,0.554845,0.345498,0.928442,0.931180,0.830831,0.916058,0.777864,0.645918,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1416,sparc_1416,0.540410,0.623368,0.346500,0.494883,0.561318,0.338540,0.924768,0.927073,0.829094,0.929352,0.795371,0.676599,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1417,sparc_1417,0.487857,0.591694,0.326481,0.482747,0.562210,0.325944,0.925891,0.924827,0.816007,0.865409,0.842275,0.625562,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1419,sparc_1419,0.476220,0.612685,0.361324,0.474496,0.573138,0.359469,0.914289,0.913547,0.781442,0.926403,0.836035,0.521691,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1422,sparc_1422,0.587088,0.649135,0.496452,0.560026,0.617524,0.469791,0.902523,0.903817,0.796355,0.894173,0.832763,0.576787,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1423,sparc_1423,0.574289,0.714388,0.475547,0.559109,0.676737,0.467440,0.901490,0.899536,0.770804,0.917541,0.846099,0.554728,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1427,sparc_1427,0.593756,0.635161,0.506347,0.589531,0.633280,0.505829,0.901948,0.884143,0.807195,0.941631,0.836303,0.749843,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1429,sparc_1429,0.598463,0.640229,0.513259,0.593776,0.632204,0.493956,0.900452,0.901210,0.819960,0.900611,0.853299,0.730221,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1506,sparc_1506,0.622692,0.698588,0.552100,0.617049,0.696405,0.535701,0.885936,0.867236,0.726960,0.949021,0.886644,0.768169,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run90_sparc_1593,sparc_1593,0.632496,0.740349,0.421497,0.610896,0.677027,0.394519,0.904849,0.904848,0.870024,0.969756,0.884653,0.729480,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1304,sparc_1304,0.709283,0.916387,0.658179,0.655052,0.716155,0.525962,0.941093,0.944019,0.878884,0.845148,0.603881,0.691517,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1313,sparc_1313,0.707835,0.837840,0.540558,0.707321,0.771841,0.490217,0.943911,0.941931,0.910575,0.897361,0.851561,0.757261,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1358,sparc_1358,0.558382,0.671551,0.441878,0.523986,0.671134,0.431242,0.929864,0.932525,0.850141,0.908079,0.865438,0.767670,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1363,sparc_1363,0.558441,0.721676,0.624544,0.551725,0.682077,0.505765,0.917325,0.926217,0.831196,0.847639,0.845424,0.701875,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1401,sparc_1401,0.743343,0.889802,0.711112,0.616635,0.655641,0.566401,0.947037,0.958989,0.919530,0.967034,0.858860,0.879785,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1406,sparc_1406,0.751211,0.921236,0.560594,0.724542,0.757217,0.560426,0.949508,0.952735,0.890387,0.897763,0.775401,0.680491,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1409,sparc_1409,0.706122,0.747963,0.571301,0.629328,0.692771,0.524295,0.946877,0.945066,0.875981,0.929052,0.763074,0.804299,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1413,sparc_1413,0.744576,0.859534,0.518173,0.724251,0.793308,0.509752,0.901647,0.918078,0.878245,0.916498,0.847117,0.755942,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1414,sparc_1414,0.674463,0.717242,0.549591,0.672332,0.712756,0.539807,0.925546,0.933956,0.854549,0.906573,0.780429,0.724348,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1416,sparc_1416,0.615366,0.862285,0.515402,0.613578,0.691484,0.512895,0.933636,0.940226,0.862133,0.930109,0.823688,0.759814,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1420,sparc_1420,0.677843,0.792511,0.506681,0.677521,0.755621,0.506525,0.915409,0.928549,0.840702,0.913947,0.643717,0.686756,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1440,sparc_1440,0.732561,0.911036,0.484929,0.710199,0.770280,0.481160,0.950731,0.953450,0.927197,0.919734,0.695062,0.750068,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1500,sparc_1500,0.359603,0.376217,0.277564,0.312320,0.333705,0.252395,0.957013,0.984827,0.973388,0.831191,0.837802,0.879038,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1501,sparc_1501,0.797272,1.029719,0.462159,0.671608,0.749994,0.452710,0.958833,0.958934,0.922554,0.891854,0.888537,0.811514,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1504,sparc_1504,0.937261,0.959313,0.400758,0.652899,0.730622,0.355400,0.939656,0.941076,0.884428,0.925165,0.672323,0.783283,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1507,sparc_1507,0.861164,0.972721,0.420284,0.709432,0.757443,0.414868,0.945133,0.946262,0.884408,0.958345,0.807472,0.766889,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1513,sparc_1513,0.613954,0.725759,0.621086,0.613213,0.719055,0.545497,0.945254,0.945905,0.862995,0.927427,0.785167,0.829132,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1525,sparc_1525,0.697336,0.729015,0.369490,0.629836,0.656552,0.361538,0.957363,0.953406,0.903682,0.848857,0.699151,0.674961,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1526,sparc_1526,0.868080,0.851652,0.341918,0.640501,0.659425,0.291096,0.940115,0.941208,0.899897,0.950882,0.693016,0.836002,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1528,sparc_1528,1.036769,1.103012,0.380149,0.731936,0.825851,0.350313,0.792619,0.826358,0.761038,0.961730,0.775661,0.854395,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run91_sparc_1529,sparc_1529,0.522454,0.869211,0.244552,0.516236,0.712943,0.244534,0.905980,0.912778,0.846540,0.847998,0.852208,0.792603,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1301,sparc_1301,0.458282,0.579981,0.570910,0.454300,0.524763,0.557711,0.907212,0.913821,0.833507,0.849535,0.833865,0.795667,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1307,sparc_1307,1.082414,1.206113,0.912241,0.760155,0.800076,0.673510,0.844245,0.875958,0.759821,0.933925,0.901080,0.731088,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1309,sparc_1309,0.556434,0.679571,0.419980,0.543184,0.627966,0.412299,0.911481,0.905006,0.790857,0.926030,0.858173,0.775157,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1310,sparc_1310,0.494974,0.578641,0.320737,0.494884,0.576928,0.315714,0.913373,0.916395,0.839364,0.940018,0.729399,0.648450,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1313,sparc_1313,0.477896,0.518398,0.301772,0.475339,0.509414,0.297968,0.926591,0.925852,0.876133,0.907832,0.569921,0.605850,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1349,sparc_1349,0.451687,0.552103,0.293774,0.451612,0.542110,0.279460,0.893854,0.900528,0.763133,0.893213,0.863812,0.692184,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1351,sparc_1351,0.489891,0.539223,0.320948,0.475823,0.510166,0.320079,0.912817,0.916089,0.801806,0.943032,0.678983,0.745782,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1352,sparc_1352,0.535518,0.597042,0.343501,0.479772,0.529923,0.329765,0.916231,0.917213,0.814593,0.931713,0.842867,0.643171,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1355,sparc_1355,0.445175,0.524526,0.308673,0.444107,0.511288,0.303847,0.906244,0.906152,0.784944,0.894670,0.879468,0.670699,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1358,sparc_1358,0.464584,0.486819,0.334377,0.463794,0.484608,0.333711,0.905231,0.909665,0.786485,0.923036,0.844997,0.761673,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1363,sparc_1363,0.466034,0.574075,0.353912,0.462866,0.555554,0.353226,0.906052,0.907626,0.788026,0.925088,0.874435,0.704001,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1410,sparc_1410,0.538317,0.586629,0.338428,0.517013,0.555353,0.336885,0.923995,0.931138,0.866064,0.932054,0.694429,0.612518,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1416,sparc_1416,0.486478,0.544689,0.309577,0.469811,0.528069,0.307623,0.917759,0.920702,0.829453,0.932111,0.821921,0.593557,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1421,sparc_1421,0.540347,0.575975,0.517355,0.538467,0.562874,0.517094,0.898477,0.903598,0.771669,0.877499,0.735266,0.476526,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1425,sparc_1425,0.615054,0.672603,0.588078,0.596326,0.650800,0.556663,0.904385,0.899840,0.783927,0.947026,0.895425,0.774585,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1426,sparc_1426,0.610490,0.660669,0.539017,0.610042,0.660635,0.535117,0.882349,0.863818,0.759092,0.920293,0.886946,0.728390,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1430,sparc_1430,0.744678,0.824304,0.738059,0.622173,0.656997,0.599606,0.877715,0.919593,0.836623,0.933804,0.869050,0.809387,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1440,sparc_1440,0.542120,0.750370,0.399430,0.539578,0.715378,0.388548,0.923502,0.912566,0.811373,0.895515,0.926041,0.703670,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run92_sparc_1505,sparc_1505,0.540351,0.718001,0.424566,0.540040,0.672550,0.417101,0.913529,0.903973,0.820569,0.943311,0.828001,0.762826,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
