case_idx,Converged,Target R0 [m],Target Z0 [m],Target a [m],Target kappa,Target delta,Target Ip [A],Target ffp_alpha,Target ffp_beta,Target pp_alpha,Target pp_beta,Bt [T],CS [A-turn],PF1AL [A-turn],PF1AU [A-turn],PF1BL [A-turn],PF1BU [A-turn],PF1CL [A-turn],PF1CU [A-turn],PF2L [A-turn],PF2U [A-turn],PF3L [A-turn],PF3U [A-turn],PF4L [A-turn],PF4U [A-turn],PF5L [A-turn],PF5U [A-turn],type,R,Z,error,mdsplus_path,value
9862,True,0.943956428611818,-0.0398287840410942,0.4844833619728406,1.5423571963270957,0.555775765809008,847926.4048822671,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,11200.0,6937.511334761541,-17994.291692032228,-12605.708307967774,-9200.0,-9200.0,799.3168814934471,-3555.839665713531,flux_loop,0.3148,1.0428488876128712,,,0.1263711175272904
9863,True,0.9343619195761604,-0.0172456363693348,0.5482265653229764,2.5808007430896716,0.5216088485511957,1039632.4803096328,,,,,1.0,22400.0,8070.000000971855,8796.604996653496,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,9207.08621104583,8650.5720375999,-3453.7368322287675,-3033.083854952552,1500.0,1500.0,-11800.398435156763,-11880.64582595883,flux_loop,0.3148,1.0428488876128712,,,0.1084769612658318
9864,True,0.894397907478189,-0.0191751801837529,0.5354888950933051,2.9638592600682165,-0.3233387252668845,527658.1213875697,,,,,1.0,-811.5072463198813,-1030.0715650853292,-1407.2316428718414,3965.583704718531,9200.0,2589.7901142877763,-1797.8744551236443,-1500.0,-1500.0,1488.0663316598393,1605.6205180263407,1500.0,1500.0,-7911.757404403506,-7676.545979781606,flux_loop,0.3148,1.0428488876128712,,,0.0246033833382252
9866,True,0.8973131015736353,0.0345323040378482,0.4914851669009563,1.8509480030806,0.3926497561870586,974830.347774244,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,11200.0,595.3069540472648,-13732.096220103307,-10453.506659742668,1500.0,1500.0,-10558.638220833642,-10760.372236560836,flux_loop,0.3148,1.0428488876128712,,,0.0670493913219016
9867,True,0.938250682008076,0.0012175856605725,0.5120719706813026,1.88140464468116,0.3617927091745363,781424.8254646936,,,,,1.0,22400.0,16800.0,16800.0,7680.642673554336,7582.000540810686,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-5128.977628697007,-5106.844882877881,1500.0,1500.0,-9049.123321556594,-9049.063324104558,flux_loop,0.3148,1.0428488876128712,,,0.1249382847872234
9868,True,0.8753137268632246,0.0281800909244363,0.5487735019709807,2.285396469526617,0.3459610588920764,795587.9604128551,,,,,1.0,22400.0,7162.716610327566,6000.404655013753,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,6091.300735882381,7687.524491930209,-2146.5375797162337,-2809.2142207329307,1500.0,1500.0,-9488.953800750096,-9392.528241937456,flux_loop,0.3148,1.0428488876128712,,,0.0867172764326229
9869,True,0.9486130274075992,-0.0292759826682051,0.5036364455789776,1.780986800507515,0.5380016383830025,1080378.9812100646,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,11200.0,11200.0,-13350.469081967449,-10731.439446756687,-9200.0,-9200.0,-4613.613782566096,-7111.035229989817,flux_loop,0.3148,1.0428488876128712,,,0.0767908516741209
9870,True,0.9354305337959316,-0.0018199100826308,0.4561388325951819,2.431726176656746,-0.1279446727864595,622991.8677829752,,,,,1.0,22400.0,5193.122538361781,5475.2381361385615,-7818.822736378451,-8447.075731636467,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3679.845705953683,3742.7726412709585,1500.0,1500.0,-9461.08298317006,-9452.892258939846,flux_loop,0.3148,1.0428488876128712,,,0.0728309383266873
9871,True,0.8753490255213102,0.0079830294622246,0.5244804225887877,3.029256446294048,-0.3637209397669191,904945.4033810924,,,,,1.0,22400.0,-648.1542158012509,-890.1192771310201,9200.0,9200.0,-2472.225225743293,-1745.793373679236,-1500.0,-1500.0,3150.461879822778,3052.0027077889376,1500.0,1500.0,-12873.42017003242,-13011.01796687824,flux_loop,0.3148,1.0428488876128712,,,0.0842843795068921
9872,True,0.8749429018426497,0.0267360164182674,0.52931494310878,2.438951863094069,-0.1495077997948342,996236.622683312,,,,,1.0,22400.0,-1500.0,-1500.0,5471.1448183703205,-1708.3669552558108,-6299.999999999999,2879.5013637690477,-1500.0,-1500.0,3471.0929636009014,2654.9643700943966,1500.0,1500.0,-13309.941203481936,-13525.80528263819,flux_loop,0.3148,1.0428488876128712,,,0.0781931793935005
9873,True,0.9474039789265823,0.0437252370594615,0.5104160634965,2.873624384950783,0.3836472340695989,1043585.7480364116,,,,,1.0,22400.0,11476.335253646774,9291.444138160756,-9200.0,-9200.0,-6299.999999999999,-4520.959005915848,5489.799630247034,6643.96668212945,-244.9531254730722,-1335.417060903791,1500.0,1500.0,-12665.905366960724,-12788.0634007809,flux_loop,0.3148,1.0428488876128712,,,0.1224603249484419
9875,True,0.8978588512364823,0.0111018738391722,0.5287050166016719,2.553499524012322,-0.0019416872947084,656644.7428196827,,,,,1.0,22400.0,-1500.0,-1500.0,598.0295335979823,-75.67119095966146,7100.0,7100.0,-1399.8610992738193,-1173.108234068358,155.33334584906953,65.61491043347952,1500.0,1500.0,-8034.127571516495,-8099.854941176371,flux_loop,0.3148,1.0428488876128712,,,0.0676762772044445
9876,True,0.9184244397209128,0.047227494923406,0.5066940324702841,2.925844213473514,-0.2010938316684827,818060.8218901416,,,,,1.0,22400.0,5787.5223058513575,1959.402583804127,2066.4202393468177,9200.0,-6299.999999999999,-4211.098911564467,-1500.0,-1500.0,3820.493437839309,2946.3603897084354,1500.0,1500.0,-11689.472562565392,-12391.441675794676,flux_loop,0.3148,1.0428488876128712,,,0.092152610603498
9877,True,0.8744426299901307,0.0216483697324498,0.511282004471257,1.680797568976169,0.1070195027306879,991306.3482986812,,,,,1.0,22400.0,2862.311018791384,3801.003491063124,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,1146.6145069011682,499.29466420200635,1500.0,1500.0,-13309.24347580304,-13170.419139064365,flux_loop,0.3148,1.0428488876128712,,,0.0616294893284648
9878,True,0.8881322006924035,-0.0115303170499022,0.4853525969518338,2.2686376387883893,0.174960402818982,1163299.9189714617,,,,,1.0,22400.0,10242.818431131678,12262.196517213257,-4386.741286133487,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,541.4303956495824,973.8536271265996,1500.0,1500.0,-14707.5823182412,-14713.99043885159,flux_loop,0.3148,1.0428488876128712,,,0.1174962192088031
9879,True,0.888348542575055,-0.0104368326103696,0.5003472333184499,1.4521027592748674,0.1145073441885452,623704.0057450524,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-3334.01910725218,7259.071456837191,4556.240482533324,-3394.5023112612207,-2746.811728755165,1500.0,1500.0,-7667.462534908957,-7803.914123201654,flux_loop,0.3148,1.0428488876128712,,,0.0291448265628054
9880,True,0.86123779347422,0.0297679022495892,0.5376672866234281,1.5370889527446687,-0.2417696363410474,561072.0585193696,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3123.1151492427066,3327.8273706713285,1500.0,1500.0,-8116.642512074589,-8646.23705705753,flux_loop,0.3148,1.0428488876128712,,,0.0330863214795944
9881,True,0.8649712012650655,-0.022126985082859,0.491513867174619,2.853586284137148,0.2766704838802266,1127035.7859176924,,,,,1.0,22400.0,7432.955314042453,9008.590659573758,-9200.0,-9200.0,-1882.4001743118456,-6299.999999999999,4944.6375718117815,5830.774877105755,-311.5898455955795,130.69766989191268,1500.0,1500.0,-14583.511597531411,-14448.76380866264,flux_loop,0.3148,1.0428488876128712,,,0.1151519070122489
9882,True,0.882968250964775,-0.0337727011129869,0.4745309902436867,1.4189306976980338,-0.3921605395041466,593294.3169761422,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3243.4375137264897,2965.8071754073667,1500.0,1500.0,-9077.183613517163,-8320.173880261225,flux_loop,0.3148,1.0428488876128712,,,0.0301067714557825
9883,True,0.9357619271763444,-0.0394958556178321,0.5043892871939033,1.606494663150254,0.0570295946141254,1139220.287587537,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,710.9137626750387,925.8512803957224,1500.0,1500.0,-14160.93550625517,-13891.177524414374,flux_loop,0.3148,1.0428488876128712,,,0.0406214052141218
9884,True,0.9168825608949186,-0.0268288672908413,0.5284335279503304,2.1776461417977764,-0.1646458786441377,592290.444870425,,,,,1.0,22400.0,-1500.0,-1500.0,1533.6080714046936,1149.239598628789,-4316.700891421639,-6299.999999999999,-1500.0,-1500.0,2358.5737627740486,2969.4570855973943,1500.0,1500.0,-8506.372256574252,-8370.694540150422,flux_loop,0.3148,1.0428488876128712,,,0.0496536228089094
9885,True,0.9163724638662288,-0.0470146259893503,0.4929759542653716,3.0731786640057104,-0.1017209782398687,1114752.8357105907,,,,,1.0,22400.0,5506.644271070522,8502.28225539987,-5140.801167206231,2429.3871477274606,7100.0,-6299.999999999999,-1500.0,-1500.0,3549.325784001014,4673.092090896332,1500.0,1500.0,-16505.666598931723,-15525.418051359187,flux_loop,0.3148,1.0428488876128712,,,0.120043766813011
9886,True,0.8956518364415037,-0.0044770306361531,0.5373301639674063,2.756563150028075,-0.251333192158795,924106.845112643,,,,,1.0,22400.0,-49.600941696709086,160.22309255621832,9200.0,9200.0,-5365.156894097033,-5740.740327605158,-1500.0,-1500.0,3221.8433330557305,3293.1535375315275,1500.0,1500.0,-13019.092735907085,-12931.74792733569,flux_loop,0.3148,1.0428488876128712,,,0.0849970552160617
9887,True,0.9049787563910258,0.0254677752012765,0.5489869392397942,1.836228823741042,0.0716402677648619,1159905.717798167,,,,,1.0,22400.0,1609.1092579767635,2155.413171928675,-9200.0,-7149.129240655463,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2219.4028137913506,1327.9336085907894,1500.0,1500.0,-14566.582147565909,-14501.359043915823,flux_loop,0.3148,1.0428488876128712,,,0.0740234174114809
9888,True,0.8521111220551768,0.0460881863582363,0.4557497592361076,2.313679505617161,0.4278596844696166,687731.7725672929,,,,,1.0,22400.0,16800.0,16800.0,2830.129209713133,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-1447.5262169365144,234.4730259719328,1500.0,-603.9419803097383,-10220.663372767363,-9263.867175936402,flux_loop,0.3148,1.0428488876128712,,,0.1108406122541873
9889,True,0.8800481064856482,-0.0185717766968265,0.4922228626137024,1.637248419524299,0.1786654586513787,577972.5201316462,,,,,1.0,22400.0,3391.386837068522,6861.204352409209,9152.873520331605,-131.34126893478623,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-2875.6271969820073,-2271.072494895838,1500.0,1500.0,-7088.148858141418,-7241.727986613576,flux_loop,0.3148,1.0428488876128712,,,0.0655784861704359
9891,True,0.8558796474070366,0.0350137181836215,0.5142417648114268,2.497825655720029,-0.0935186741655753,710502.2429789181,,,,,1.0,22400.0,-1500.0,-1500.0,-3689.2211438439704,-4023.7048146094294,7100.0,7100.0,-1321.3301639945712,-682.3082201401908,1263.7984431342336,731.8698509876823,1500.0,1500.0,-9154.44680889324,-9364.155423370938,flux_loop,0.3148,1.0428488876128712,,,0.0672363797001954
9892,True,0.9052049309323758,0.0188673233154334,0.4504090356250864,2.2210795441936133,-0.1738640694013069,675913.6737120221,,,,,1.0,22400.0,-1489.502145246037,-33.511488218598295,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,8537.050556017488,7736.962994886671,1500.0,1500.0,-12474.767218173827,-12562.002924095,flux_loop,0.3148,1.0428488876128712,,,0.053072761179063
9893,True,0.8575053798876938,0.013972268889498,0.4792378700021173,2.6037060726578707,0.3736774183558855,522860.72643063776,,,,,1.0,22400.0,8046.9413177397555,7344.734807244869,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,4720.708214726491,5871.203279481213,-390.8299643642451,-827.3331647889349,1500.0,1500.0,-7616.151984918781,-7558.425850210118,flux_loop,0.3148,1.0428488876128712,,,0.0782700028869263
9894,True,0.9339023050696263,-0.0418536660965049,0.5115389677145327,1.9911252085214912,0.1416841304874514,526737.0449968878,,,,,1.0,22400.0,-759.1838389598953,1618.340342124998,9200.0,8030.786395292608,-843.3698097434064,-6299.999999999999,-1500.0,-1500.0,-1172.092369277918,-446.8864672902639,1500.0,1500.0,-6344.703676410077,-6403.131365465999,flux_loop,0.3148,1.0428488876128712,,,0.0624134539268331
9895,True,0.9432559191980232,-0.0284969697969812,0.5076661626973089,1.4991978841863904,0.4217744296984843,1195689.4885814816,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,1842.9486775113255,5602.318730844533,-15289.459191230084,-15310.540808769916,-9200.0,-9200.0,-3758.647112598366,-5337.98873858376,flux_loop,0.3148,1.0428488876128712,,,0.1307845607980867
9896,True,0.9097889301626284,0.0363988193166678,0.4891580470250707,1.541980820394652,-0.4713191454474099,1109290.599793831,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3359.844926684814,3474.521486236987,1500.0,1500.0,-13426.481727000772,-14534.684263674288,flux_loop,0.3148,1.0428488876128712,,,0.0627409628530295
9897,True,0.8984013449907197,-0.0347362828791895,0.5052859311579138,2.395172356725214,-0.0845151818035755,1022588.2981109738,,,,,1.0,22400.0,-1500.0,-1215.9594921551832,5053.93512954008,5231.260902305645,-3040.864707537806,-6299.999999999999,-1500.0,-1500.0,2218.4328982306465,3176.093386853146,1500.0,1500.0,-13522.46356287394,-13248.15951495556,flux_loop,0.3148,1.0428488876128712,,,0.0751478487273215
9898,True,0.9071437101357572,-0.0275755526847112,0.5052923837843708,1.690496902788511,0.5998664512701949,1153660.6444862862,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,9134.828885898014,1381.486475238755,-18644.51913932522,-11955.48086067478,-9200.0,-9200.0,-2571.7928675682197,-7017.2497308891725,flux_loop,0.3148,1.0428488876128712,,,0.1251620443454467
9899,True,0.9308568402724988,-0.0302497138787066,0.5352371056869654,2.842688366665404,-0.3409809017931525,825696.1843262818,,,,,1.0,-22400.0,2140.4877855613995,4186.705469207393,8395.608164670104,2993.6995449849464,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2857.3080548561443,3297.5644129793654,1500.0,1500.0,-12093.476776691894,-11622.082837206352,flux_loop,0.3148,1.0428488876128712,,,0.0166385953023837
9900,True,0.9286710047358796,-0.0131843246302649,0.5125155900288627,1.772709870893072,-0.0195733255838841,1082426.3712624102,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2794.4795693850074,2900.438195356229,1500.0,1500.0,-13886.659211658396,-13730.05644360826,flux_loop,0.3148,1.0428488876128712,,,0.0511901705527095
9901,True,0.9309584538274344,0.0097336028800027,0.4558059980852078,1.630066458139535,0.3293375455546363,647497.8129996036,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,11200.0,10193.59850191737,-14389.833905054556,-14508.54402829298,1500.0,1500.0,-6255.248048608946,-5897.214587490819,flux_loop,0.3148,1.0428488876128712,,,0.0626008269063733
9902,True,0.8999497469796531,-0.03816725429934,0.485734411631904,1.7326095908935184,0.0607073101652043,609778.4000252456,,,,,1.0,22400.0,-1500.0,1836.697380989812,4655.388914136785,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,587.1982276525939,2217.885427775698,1500.0,1500.0,-8368.788570567574,-8652.864736895164,flux_loop,0.3148,1.0428488876128712,,,0.0433656783003055
9903,True,0.9258862447856386,-0.0390707637146718,0.5113730494205229,3.014727637375125,0.5992439963374613,810094.2527943426,,,,,1.0,22400.0,6162.1398414418045,7765.809628348504,-9200.0,-9200.0,1679.9038822942448,-6299.999999999999,5020.139678247452,8651.59351227766,-1830.501432282798,-1668.2199716724049,1500.0,1500.0,-10090.53793298605,-9950.061272773895,flux_loop,0.3148,1.0428488876128712,,,0.0951850189757641
9904,True,0.938405774101646,0.028920868635645,0.46181139780195,2.643380410951905,0.0269631836757058,756909.3572067035,,,,,1.0,22400.0,1966.022776294472,358.00967428903937,9200.0,9200.0,-5601.500656619585,-1577.4258284700347,-1500.0,-1500.0,1198.9833090105417,640.6894665460864,1500.0,1500.0,-9624.5057738309,-9744.658259838414,flux_loop,0.3148,1.0428488876128712,,,0.0837683708916643
9905,True,0.8761726040675436,-0.0234020377561938,0.4841910171905735,2.1286558429664204,-0.0313608526616799,500217.50124819536,,,,,1.0,22400.0,-1500.0,-1500.0,-2016.2147088079664,2379.205857652637,4190.142556444346,-2020.9825296267404,-1500.0,-1500.0,1125.2091674359117,1702.645308565513,1500.0,1500.0,-7232.6989413598385,-7234.008289732836,flux_loop,0.3148,1.0428488876128712,,,0.048865871431925
9906,True,0.8805333638108753,0.0239412437980765,0.4740961459797073,2.811128333960479,-0.0487803376482164,581391.5501714302,,,,,1.0,22400.0,-1500.0,-1500.0,2915.965718939691,1091.821327167105,5681.83553225718,7100.0,-1500.0,-1475.700976943508,612.786220792384,447.9988201111352,1500.0,1500.0,-7616.813199431937,-7785.057283265353,flux_loop,0.3148,1.0428488876128712,,,0.0659766092380645
9907,True,0.923034626614199,-0.0450750913010936,0.5076281190388144,1.6433788020577416,-0.4456925522735221,881088.239536962,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,4780.7512967244575,4972.4869666919285,1500.0,1500.0,-12930.313975006666,-11873.263575659095,flux_loop,0.3148,1.0428488876128712,,,0.0483839386943504
9908,True,0.8544046210755478,-0.0410248205408939,0.450931415195164,2.967898417441121,0.2004836491865687,1092328.9436697634,,,,,1.0,22400.0,9006.712112410354,12944.47679556298,-9200.0,-9200.0,-412.3398123715692,-6299.999999999999,2791.168543037056,1008.0191577920516,1491.503350516673,3197.213106357957,1500.0,1500.0,-15795.171712751468,-15623.033520451914,flux_loop,0.3148,1.0428488876128712,,,0.1236956283482805
9909,True,0.9217031216727708,0.0004516693672597,0.5009548978061937,2.9007891500032335,0.1566071006870312,1064644.740722198,,,,,1.0,22400.0,4640.346372663007,4638.042558226716,-9200.0,-9200.0,6001.781695457114,5539.308505288822,2061.526766026727,2202.124423871179,-408.1199388794003,-412.2250316211957,1500.0,1500.0,-12395.98252806701,-12392.648981658163,flux_loop,0.3148,1.0428488876128712,,,0.1081261720939495
9910,True,0.8511945514473043,0.0266620787675132,0.4672466590510684,2.8526474637570276,0.2685179177843682,706761.9364675669,,,,,1.0,22400.0,8460.695317354719,7263.839788867596,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,4211.384689017291,6092.958639778862,800.3523306723706,-79.48990126235067,1500.0,1500.0,-10138.728436373223,-10114.90719879998,flux_loop,0.3148,1.0428488876128712,,,0.090827756572917
9911,True,0.870237673020274,0.0064611642462155,0.5410619452532425,2.8421225164246313,0.5791115766216831,1144059.178021053,,,,,1.0,22400.0,5158.751180647208,4958.331711290549,-9200.0,-9200.0,-191.33230714728208,1307.5920848287412,7715.2869626292995,6842.397360601114,-2845.2692351127985,-2820.525194032407,1500.0,1500.0,-13522.919614290577,-13553.239992064704,flux_loop,0.3148,1.0428488876128712,,,0.1028109150186527
9912,True,0.8948869244152583,-0.030836098249424,0.5145933455409548,2.448119492070687,-0.4394945578043977,769813.5320608853,,,,,1.0,22400.0,1578.1882671273063,-527.9472943013119,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,6633.238435091318,7541.300963322842,1500.0,1500.0,-13193.81087095474,-12638.537769500652,flux_loop,0.3148,1.0428488876128712,,,0.0529320496266335
9913,True,0.907207407991214,0.0138427018286398,0.5133540479220391,2.3868084509506096,-0.3023638184758712,994697.2171688888,,,,,1.0,22400.0,-288.00345842385036,768.7118749306743,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,8450.437835512317,7949.562164487684,1500.0,1500.0,-15929.19875675122,-16188.855631542265,flux_loop,0.3148,1.0428488876128712,,,0.0711297639292696
9914,True,0.9121732695123552,0.0197919988059972,0.4608249056360828,1.6281972997523473,-0.0435709048988021,635205.7382643744,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2741.9261296613627,2814.918160726499,1500.0,1500.0,-9000.497198972656,-9258.75497343748,flux_loop,0.3148,1.0428488876128712,,,0.0333141270404918
9915,True,0.8985020166311758,-0.0337158333575159,0.4833097417919369,1.813956942616816,0.381907071462068,704021.8454916456,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,-130.89385048880135,7100.0,-1500.0,3261.5491087026476,-7904.006355328201,-10535.14365789224,1500.0,1500.0,-7973.019972365458,-7645.4559402166515,flux_loop,0.3148,1.0428488876128712,,,0.0573604799693015
9918,True,0.8846027112940783,-0.0310070972461924,0.5420916326422958,3.0785497630353365,0.2162819748656497,974674.4231983336,,,,,1.0,-22400.0,2213.167637648849,3236.635934344332,-1225.59642424431,-5663.803347714426,358.322492121752,2968.7696037404235,1254.5465428997925,1357.7409586841516,-458.8259921122338,-227.5808665558218,1500.0,1500.0,-11724.12940618896,-11363.577147863383,flux_loop,0.3148,1.0428488876128712,,,0.0225865883401557
9919,True,0.881750593182824,0.039835831411578,0.4769200146834779,2.8113092373057853,0.515970120505515,905915.4834639132,,,,,1.0,22400.0,12504.168840484388,9473.870651452453,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,2915.086147493594,7799.04128136546,1014.2218200176368,-1459.8922087726282,-41.22203626229808,1166.6513248560468,-11764.47406596462,-12224.417941060592,flux_loop,0.3148,1.0428488876128712,,,0.107600244265746
9920,True,0.8944188108385547,0.0130763507267607,0.5476203190717425,2.162421589211649,0.0698496535227052,1028702.4968240216,,,,,1.0,22400.0,-531.9081559535243,-1078.799839484302,9200.0,9200.0,-6299.999999999999,-4138.760631906877,-1500.0,-1500.0,755.8755551504829,381.8839349485445,1500.0,1500.0,-12465.268598335688,-12476.518968118511,flux_loop,0.3148,1.0428488876128712,,,0.0817183872741125
9921,True,0.9051185356798458,-0.0338416308775746,0.5238445050147587,2.0948014608418823,0.5693755159448343,1111846.6334311431,,,,,1.0,22400.0,16800.0,16800.0,5987.430357353933,9200.0,-6299.999999999999,7076.966759350261,-1500.0,-1500.0,-4660.945448975832,-8141.175835508725,-5094.3609168234525,648.7352305336361,-8815.295470422549,-12723.404522148794,flux_loop,0.3148,1.0428488876128712,,,0.1391396895370631
9922,True,0.8770714665295056,0.0204946879073967,0.5325965516508382,2.756043911575624,0.0423917909345235,1041984.633725896,,,,,1.0,22400.0,-338.75587556861007,307.6664186779261,399.2394075509426,-3545.8749415043258,7100.0,7100.0,-1228.0782915190698,-24.79226307996271,504.205170816452,177.52324064091692,1500.0,1500.0,-12391.88103345425,-12587.593831364688,flux_loop,0.3148,1.0428488876128712,,,0.093972945022073
9923,True,0.8741933767693558,-0.0234480091891416,0.4577594312151079,3.132185023931087,0.5151666850377329,847894.3730869635,,,,,1.0,22400.0,8577.495833793948,9665.624944924772,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,7819.525361250513,6286.985434492374,-645.8889341624289,396.1636741789098,1500.0,1500.0,-11947.553643293682,-12113.321100672303,flux_loop,0.3148,1.0428488876128712,,,0.1023657986269967
9924,True,0.9030791828222936,0.0364738455123829,0.505933235648529,2.257256790506548,0.3127277317956587,627881.1355171589,,,,,1.0,22400.0,12957.570586592248,9538.573353304004,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-116.62089226390428,4719.374392397222,-48.51994944989626,-1475.6374695855386,1500.0,1500.0,-8497.57340918106,-8315.863081201926,flux_loop,0.3148,1.0428488876128712,,,0.0906552718472106
9925,True,0.8803188150644624,-0.0492201028730834,0.5134417794145856,1.848363771959705,0.0974875935306047,1149184.927289066,,,,,1.0,22400.0,3667.197344955054,3618.936072812589,-4877.120023806446,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,817.7016707413861,2591.3178610811656,1500.0,1500.0,-15071.75911740269,-15261.663613758836,flux_loop,0.3148,1.0428488876128712,,,0.0671531797131185
9926,True,0.9462994734224864,0.0454588262309581,0.5109512895776522,1.451790040046664,0.0018693199317065,603069.3815881719,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,492.5545917761792,761.4878100352182,1500.0,1500.0,-7419.535788886804,-7801.054003647811,flux_loop,0.3148,1.0428488876128712,,,0.0293239654800592
9927,True,0.8970328345535921,0.0182481604063767,0.5190512625307235,2.4687006544003376,-0.4278108715971693,562922.4233581868,,,,,1.0,22400.0,3199.8040699368235,4071.335424560753,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,4889.011485064348,4562.28470576788,1500.0,1500.0,-9187.02447263756,-9463.42919121566,flux_loop,0.3148,1.0428488876128712,,,0.0638455590204667
9928,True,0.9304929279513762,-0.0348947271244035,0.4716254749325375,2.1102408423556698,0.4958745199170614,1070562.0136207775,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,11200.0,11200.0,-11072.944443801953,-6717.790042725245,1500.0,-5082.669997524922,-13283.444764970283,-10552.302329146676,flux_loop,0.3148,1.0428488876128712,,,0.088074369994954
9929,True,0.9110962670463844,-0.0441272219210884,0.477900193515626,2.5532217748315436,-0.3612763129549088,1072175.5079047903,,,,,1.0,22400.0,-347.1688055042816,932.0771643426804,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,8565.169959701429,5030.797810148392,6484.30122409678,9915.698775903222,1500.0,1500.0,-18400.0,-18400.0,flux_loop,0.3148,1.0428488876128712,,,0.0823521887966365
9930,True,0.8580673302300765,0.0116690351314341,0.4685816929462036,2.6320247479204193,-0.0278269711378331,972917.1852847906,,,,,1.0,22400.0,-1500.0,-1500.0,6081.61370541432,2901.063363536656,86.82719237634537,3582.7922591624324,-1500.0,-1500.0,1462.299590159375,1181.180309166546,1500.0,1500.0,-12424.79509787252,-12475.250091623058,flux_loop,0.3148,1.0428488876128712,,,0.0829534088505574
9931,True,0.8962830165930645,0.0371248559448884,0.5156730648368292,1.5792859802314698,0.0978032732595901,585201.8501083276,,,,,1.0,22400.0,-1500.0,-1500.0,2000.8914523870608,-6606.148743627857,-6299.999999999999,7100.0,-1500.0,-1500.0,128.74983263460078,-1137.2540383505147,1500.0,1500.0,-7824.3405932054575,-7534.719073482272,flux_loop,0.3148,1.0428488876128712,,,0.0422078818164049
9932,True,0.8696878933279035,-0.0153575935393273,0.5235804268196289,2.158817667313651,-0.5038019223506336,1008796.5474466592,,,,,1.0,-22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,1392.3732760281025,1595.0945518561116,8245.201254332293,8154.798745667708,1500.0,1500.0,-17116.079605130744,-16705.11937019974,flux_loop,0.3148,1.0428488876128712,,,-0.0079113794609789
