key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc,relL2_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc,patR2_spectrum_fno48_floor6_smooth1_qc_mhi100,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc,crf_spectrum_fno48_floor6_smooth1_qc_mhi100,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,winner
run15_sparc_1307,sparc_1307,1.163701,1.306158,1.126027,0.946658,0.914321,0.924855,0.955586,0.886129,0.849704,0.809021,0.878680,0.860878,0.924886,0.853422,0.933338,0.956587,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1314,sparc_1314,0.558714,0.568413,0.690371,0.537914,0.506639,0.538098,0.630255,0.503041,0.919011,0.914736,0.942410,0.918720,0.762461,0.791558,0.627216,0.898359,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1317,sparc_1317,0.535215,0.541920,0.675854,0.510020,0.512491,0.534828,0.636219,0.489103,0.911877,0.905250,0.896740,0.908439,0.718804,0.734869,0.579700,0.893968,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1318,sparc_1318,0.494577,0.511160,0.698001,0.480657,0.492080,0.511151,0.646892,0.470312,0.928857,0.928217,0.942059,0.926967,0.603492,0.787470,0.654336,0.873628,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1349,sparc_1349,0.609153,0.561827,0.681223,0.478670,0.554345,0.523032,0.634271,0.455193,0.905389,0.905074,0.926105,0.905658,0.872733,0.522634,0.741410,0.936071,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1350,sparc_1350,0.565869,0.555923,0.688634,0.553232,0.510363,0.528543,0.607967,0.503695,0.919531,0.915557,0.949242,0.918056,0.786623,0.780110,0.627106,0.884885,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1351,sparc_1351,0.556610,0.512682,0.668702,0.525712,0.506175,0.503674,0.604585,0.499739,0.911333,0.908583,0.934833,0.909855,0.817068,0.760868,0.671971,0.871625,spectrum_fno48_floor6_smooth1_qc
run15_sparc_1363,sparc_1363,0.521838,0.536981,0.718071,0.441163,0.504632,0.531692,0.632931,0.439173,0.890511,0.881560,0.911792,0.889080,0.805812,0.625778,0.756782,0.961030,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1408,sparc_1408,0.903142,1.113929,1.024526,0.841940,0.820025,0.902198,0.873424,0.747693,0.737819,0.402510,0.455896,0.811970,0.982100,0.990181,0.983021,0.986511,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1414,sparc_1414,0.562536,0.530263,0.663094,0.536934,0.558558,0.530007,0.643733,0.536229,0.912861,0.917214,0.937888,0.916828,0.802152,0.744313,0.679422,0.888325,spectrum_fno48_floor6_smooth1_qc
run15_sparc_1418,sparc_1418,0.521032,0.558276,0.662260,0.471615,0.520143,0.558275,0.639034,0.471533,0.907538,0.908174,0.928004,0.905773,0.619824,0.483212,0.583404,0.941043,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1440,sparc_1440,0.894766,0.869641,0.724616,0.517266,0.802966,0.809326,0.724238,0.516780,0.866290,0.866111,0.945279,0.889674,0.942139,0.819276,0.795649,0.976511,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1503,sparc_1503,0.742514,0.871894,0.859553,0.696458,0.742102,0.778030,0.773712,0.586330,0.886294,0.858455,0.901582,0.889474,0.813018,0.933857,0.926000,0.968957,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1506,sparc_1506,1.083373,1.006493,0.743725,0.548579,0.835134,0.892897,0.730611,0.548098,0.662437,0.595563,0.854947,0.852880,0.973762,0.967930,0.955049,0.979407,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1513,sparc_1513,0.634225,0.560920,0.730243,0.577184,0.546790,0.530710,0.636821,0.525773,0.925891,0.922712,0.946254,0.925713,0.768329,0.667631,0.623607,0.907144,spectrum_fno48_floor6_smooth1_qc
run15_sparc_1526,sparc_1526,0.599679,0.647501,0.697144,0.555603,0.597177,0.639398,0.693859,0.551617,0.871301,0.867826,0.914105,0.891207,0.862474,0.871899,0.561123,0.935096,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run15_sparc_1530,sparc_1530,0.544635,0.641918,0.859844,0.521833,0.532503,0.562263,0.855164,0.516353,0.899857,0.926324,0.743702,0.887433,0.990654,0.870097,0.988820,0.992439,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1304,sparc_1304,0.744286,0.885174,0.871707,0.641663,0.705739,0.784461,0.817980,0.637836,0.940732,0.936051,0.942354,0.936271,0.792997,0.709382,0.784849,0.885846,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1307,sparc_1307,0.995518,0.963285,1.109197,0.965112,0.737240,0.719425,0.801330,0.687737,0.920684,0.910005,0.922704,0.925180,0.830009,0.729499,0.848148,0.922197,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1309,sparc_1309,1.463850,0.792304,1.152774,1.087268,0.702551,0.643230,0.741373,0.683627,0.926468,0.929342,0.934146,0.930322,0.822449,0.589602,0.773819,0.942086,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1310,sparc_1310,0.564742,0.535889,0.793635,0.614770,0.500989,0.535330,0.749278,0.543136,0.929616,0.911777,0.926736,0.925159,0.816240,0.514011,0.646384,0.907399,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1311,sparc_1311,0.485009,0.583635,0.770804,0.526328,0.483474,0.543489,0.746100,0.522977,0.931677,0.911328,0.922994,0.922250,0.659031,0.705191,0.540038,0.752526,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1313,sparc_1313,1.112942,0.768944,0.916309,0.556769,0.637153,0.583277,0.673524,0.512955,0.914929,0.925498,0.931467,0.871964,0.821496,0.380116,0.318929,0.799755,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1318,sparc_1318,1.408439,1.518454,1.765960,0.708998,0.715571,0.805141,0.936248,0.694534,0.922178,0.906256,0.876146,0.906838,0.726708,0.553143,0.800564,0.765907,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1353,sparc_1353,1.139388,1.127715,1.512348,0.575224,0.640640,0.659083,0.850295,0.563819,0.887081,0.891453,0.897009,0.872921,0.866588,0.793947,0.831136,0.826772,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1359,sparc_1359,1.165254,0.803448,1.356034,0.553381,0.672862,0.686840,0.805432,0.553296,0.916828,0.916340,0.905351,0.901160,0.835524,0.666572,0.832848,0.966308,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1362,sparc_1362,0.781674,0.823192,1.677124,0.624908,0.663904,0.684155,0.861982,0.623299,0.911624,0.909221,0.891380,0.892102,0.815864,0.592848,0.804881,0.908653,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1364,sparc_1364,0.968721,1.043392,1.009516,0.755188,0.727087,0.780025,0.870006,0.716805,0.880118,0.869484,0.827145,0.889783,0.808699,0.795783,0.783972,0.948368,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1365,sparc_1365,1.081922,0.805668,0.941788,0.672641,0.741571,0.717556,0.792073,0.672615,0.885097,0.863169,0.820054,0.839735,0.874866,0.756054,0.939477,0.943882,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1401,sparc_1401,0.808705,0.877121,1.185994,0.732677,0.745450,0.791496,0.937906,0.690372,0.942849,0.924157,0.943298,0.933441,0.755399,0.685571,0.709094,0.944379,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1405,sparc_1405,0.727618,0.788345,0.860098,0.616991,0.651824,0.776959,0.834407,0.598667,0.947358,0.935784,0.930822,0.944917,0.813535,0.709387,0.844523,0.894176,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1406,sparc_1406,0.816134,0.773640,1.071644,0.701160,0.678668,0.750707,0.831913,0.624738,0.935933,0.941690,0.950644,0.946705,0.846004,0.698588,0.698571,0.918181,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1408,sparc_1408,0.718275,0.651515,0.856445,0.587736,0.592040,0.596791,0.664702,0.566834,0.924415,0.928196,0.944416,0.924260,0.772979,0.675205,0.434331,0.728120,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1410,sparc_1410,0.520631,0.478886,0.734073,0.626087,0.474283,0.464100,0.670982,0.592472,0.932270,0.925489,0.922932,0.928464,0.577858,0.776762,0.485227,0.888433,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1421,sparc_1421,1.385003,1.421328,1.726659,0.771313,0.658028,0.747253,0.873924,0.596641,0.921745,0.906872,0.895373,0.865798,0.789501,0.586709,0.718593,0.889996,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1424,sparc_1424,1.036817,0.865940,1.271302,0.853663,0.770884,0.786099,0.907333,0.754474,0.949481,0.945779,0.951059,0.943099,0.846787,0.633018,0.719010,0.903121,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1426,sparc_1426,1.045830,0.747886,1.028680,1.179567,0.682590,0.725855,0.747353,0.637034,0.944162,0.942101,0.941190,0.946894,0.729866,0.528340,0.657660,0.907147,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1427,sparc_1427,0.824961,0.837891,0.924452,0.815715,0.771733,0.834604,0.796008,0.685370,0.718278,0.807337,0.756117,0.697732,0.825405,0.515096,0.962449,0.966338,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1428,sparc_1428,1.056841,0.948198,0.990354,1.130180,0.781115,0.776144,0.777822,0.711898,0.844106,0.880819,0.899597,0.882026,0.866638,0.741472,0.839383,0.895265,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1429,sparc_1429,1.259299,0.998798,1.541786,1.033738,0.820227,0.737297,0.906917,0.734100,0.902766,0.839946,0.874154,0.903277,0.927290,0.870183,0.875651,0.929600,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1504,sparc_1504,0.898363,0.941089,0.976111,0.664910,0.683262,0.755840,0.816885,0.618859,0.945502,0.939844,0.945960,0.942545,0.678768,0.690860,0.778897,0.793271,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1512,sparc_1512,0.567621,0.531985,0.686592,0.614402,0.522927,0.526035,0.686454,0.612794,0.916881,0.900828,0.895857,0.897278,0.639540,0.759682,0.577789,0.872883,spectrum_fno48_floor6_smooth1_qc
run16_sparc_1519,sparc_1519,0.515267,0.654606,0.852750,0.580536,0.502292,0.583093,0.849979,0.500665,0.929694,0.905602,0.916471,0.914578,0.797148,0.716724,0.803934,0.944188,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1524,sparc_1524,1.129204,1.217473,1.269186,0.756411,0.658774,0.732570,0.870770,0.566064,0.894956,0.881934,0.900412,0.886763,0.727566,0.806604,0.808831,0.791476,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1525,sparc_1525,0.900534,0.922405,0.809528,0.720652,0.723339,0.768968,0.795135,0.676253,0.952294,0.954001,0.951036,0.951992,0.654297,0.534161,0.507046,0.859545,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1529,sparc_1529,1.127833,1.117417,0.991369,0.840757,0.773521,0.760755,0.717250,0.739132,0.587025,0.575408,0.750376,0.531295,0.979704,0.980418,0.980649,0.980568,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1356,sparc_1356,0.655631,0.654386,0.765477,0.503710,0.580127,0.614220,0.681598,0.484052,0.923742,0.917859,0.943741,0.923159,0.745960,0.534933,0.564856,0.924814,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1361,sparc_1361,0.564295,0.514011,0.676278,0.450132,0.507183,0.486131,0.603865,0.431624,0.899908,0.901578,0.925710,0.896318,0.882664,0.429442,0.774584,0.906207,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1365,sparc_1365,0.552609,0.499784,0.631961,0.427865,0.521641,0.493489,0.596160,0.426359,0.899821,0.898779,0.919821,0.894490,0.923241,0.704224,0.837003,0.918786,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1403,sparc_1403,0.793326,0.795859,0.793648,0.590751,0.754125,0.753255,0.785320,0.576143,0.915653,0.896300,0.919922,0.916237,0.750723,0.795887,0.675976,0.953579,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1412,sparc_1412,0.650375,0.609014,0.701622,0.552981,0.588399,0.560566,0.655119,0.531488,0.930042,0.932730,0.953775,0.932361,0.727198,0.698009,0.838363,0.912155,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1414,sparc_1414,0.633487,0.594230,0.676051,0.576881,0.583176,0.558679,0.633996,0.528761,0.931710,0.930639,0.949887,0.933263,0.861021,0.655671,0.765969,0.927693,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1418,sparc_1418,0.565598,0.580528,0.749040,0.499766,0.539125,0.559330,0.651472,0.482102,0.923859,0.922780,0.943515,0.920048,0.834597,0.697138,0.763428,0.916178,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1420,sparc_1420,0.555069,0.541243,0.747683,0.495228,0.518313,0.519253,0.680631,0.489251,0.919120,0.919689,0.940920,0.916854,0.774755,0.669663,0.738916,0.889777,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1428,sparc_1428,0.781939,0.824115,0.837409,0.768424,0.739996,0.787701,0.790725,0.729039,0.884318,0.879701,0.924444,0.892552,0.854247,0.928372,0.841228,0.968263,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1500,sparc_1500,0.482153,0.460136,0.535936,0.562668,0.449787,0.400871,0.521705,0.511361,0.993962,0.994126,0.993698,0.990878,0.672224,0.594118,0.616989,0.951870,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1501,sparc_1501,0.777194,0.714725,0.709983,0.650262,0.756056,0.696631,0.660675,0.649647,0.859425,0.842792,0.941799,0.885807,0.977258,0.961006,0.849730,0.956738,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1508,sparc_1508,1.634607,1.254624,1.613190,1.365144,0.921767,0.890137,0.942680,0.841450,0.865083,0.844698,0.651594,0.775456,0.856033,0.842415,0.957401,0.931019,spectrum_fno48_floor6_smooth1_qc
run17_sparc_1512,sparc_1512,0.646253,0.672469,0.727655,0.599609,0.575339,0.600890,0.643076,0.529780,0.936496,0.933049,0.958206,0.934083,0.801117,0.574279,0.642227,0.883747,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1303,sparc_1303,0.636086,0.756464,0.887436,0.588699,0.632194,0.696903,0.797117,0.552897,0.924996,0.921046,0.929201,0.929491,0.652690,0.412291,0.839706,0.940354,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1305,sparc_1305,0.862386,0.860666,1.199387,0.753169,0.778082,0.745877,0.922049,0.720918,0.928815,0.930741,0.942827,0.929359,0.885983,0.832506,0.826127,0.916143,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1311,sparc_1311,0.651359,0.707093,0.855258,0.661248,0.640356,0.694530,0.850621,0.649036,0.930133,0.927519,0.940674,0.928969,0.733738,0.715316,0.541922,0.871325,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1319,sparc_1319,0.676507,0.764960,0.861791,0.621462,0.672612,0.748585,0.835126,0.621347,0.938962,0.936437,0.950639,0.935082,0.873612,0.842346,0.651536,0.798822,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1354,sparc_1354,0.644069,0.723284,0.900556,0.664586,0.642805,0.723016,0.879585,0.663808,0.922952,0.926285,0.931299,0.921538,0.833995,0.729899,0.829274,0.929423,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1359,sparc_1359,0.701995,0.737738,0.937851,0.657685,0.698877,0.735386,0.895256,0.657680,0.934542,0.937647,0.946076,0.935950,0.814242,0.755269,0.752644,0.902851,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1361,sparc_1361,0.685024,0.733845,0.931345,0.649765,0.682055,0.726902,0.879705,0.647653,0.929639,0.933563,0.942706,0.929371,0.794402,0.727079,0.762543,0.879417,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1401,sparc_1401,0.730257,0.762001,0.774444,0.560910,0.646543,0.681415,0.756008,0.539895,0.957755,0.956325,0.965137,0.951288,0.879231,0.901879,0.627534,0.944548,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1413,sparc_1413,0.625366,0.690308,0.786370,0.625427,0.601665,0.664906,0.784095,0.605625,0.940614,0.938632,0.945541,0.939246,0.755600,0.650682,0.598712,0.862153,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1419,sparc_1419,0.662684,0.699764,0.827666,0.638500,0.660766,0.699055,0.827640,0.630142,0.932260,0.935009,0.937301,0.932465,0.746898,0.663786,0.617345,0.930167,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1421,sparc_1421,0.652909,0.703666,0.806063,0.630169,0.648064,0.701870,0.805556,0.617566,0.940822,0.941269,0.941003,0.935428,0.761094,0.600289,0.687076,0.905607,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1425,sparc_1425,0.715210,0.714859,0.947576,0.699531,0.692557,0.703004,0.884857,0.694747,0.928747,0.924336,0.934565,0.923209,0.657929,0.589979,0.905591,0.924158,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1426,sparc_1426,0.720347,0.706708,0.959449,0.680476,0.701495,0.667306,0.871442,0.665843,0.925162,0.923573,0.938161,0.927238,0.806983,0.717098,0.879245,0.892597,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1428,sparc_1428,0.780984,0.888583,1.094440,0.850878,0.777575,0.845530,0.946325,0.830461,0.880872,0.886773,0.914046,0.904589,0.949407,0.932115,0.946958,0.913265,spectrum_fno48_floor6_smooth1_qc_peak4
run18_sparc_1440,sparc_1440,1.023299,0.978820,1.209259,0.824109,0.822641,0.793794,0.915732,0.746398,0.932088,0.930724,0.941240,0.929424,0.899543,0.810964,0.823345,0.894529,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1441,sparc_1441,1.029775,0.971920,1.198357,0.808353,0.822384,0.796006,0.917787,0.744136,0.931974,0.930514,0.941161,0.927654,0.899979,0.825775,0.819614,0.891930,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1522,sparc_1522,0.639817,0.724071,0.809410,0.627534,0.637818,0.724019,0.809048,0.626633,0.927951,0.926826,0.926379,0.922767,0.699777,0.598842,0.668583,0.829285,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run18_sparc_1530,sparc_1530,0.968114,0.851492,1.168000,0.670333,0.737642,0.711857,0.869794,0.612432,0.894953,0.902883,0.812431,0.838138,0.926179,0.910877,0.790779,0.931961,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1305,sparc_1305,0.956653,1.157878,1.391041,0.705994,0.743362,0.871261,0.891702,0.635206,0.891589,0.897042,0.923958,0.890273,0.659571,0.590773,0.864142,0.885291,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1306,sparc_1306,1.170554,1.664331,1.551401,1.312301,0.905638,0.891143,0.953998,0.900463,0.872170,0.832590,0.883634,0.863833,0.914307,0.788006,0.923843,0.934269,spectrum_fno48_floor6_smooth1_qc_peak4
run19_sparc_1315,sparc_1315,0.544769,0.680009,0.749398,0.495091,0.512789,0.588283,0.645941,0.474058,0.928409,0.926249,0.952703,0.927429,0.665742,0.622672,0.388741,0.923852,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1317,sparc_1317,0.547086,0.627382,0.646919,0.486541,0.546917,0.625348,0.643260,0.479653,0.928350,0.926869,0.953674,0.931734,0.636797,0.587432,0.493797,0.900636,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1319,sparc_1319,0.553245,0.653449,0.684171,0.476884,0.540923,0.622214,0.660568,0.476007,0.924516,0.922329,0.951183,0.926284,0.761883,0.739153,0.673622,0.906831,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1352,sparc_1352,0.534628,0.707067,0.789294,0.488657,0.516852,0.621546,0.696267,0.479905,0.919911,0.916334,0.943516,0.920261,0.690079,0.846889,0.743625,0.906165,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1360,sparc_1360,0.535155,0.549248,0.719256,0.433915,0.521605,0.541842,0.642761,0.433902,0.911954,0.913094,0.934450,0.911157,0.887777,0.703119,0.893280,0.892237,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1364,sparc_1364,0.612515,0.707894,0.843885,0.476126,0.603338,0.677849,0.714067,0.474458,0.889718,0.879895,0.913206,0.888677,0.885920,0.884021,0.900557,0.914551,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1406,sparc_1406,0.891070,1.218069,1.551248,0.800074,0.762138,0.901766,0.938994,0.683857,0.923567,0.909521,0.930806,0.919901,0.591414,0.585863,0.801137,0.864032,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1416,sparc_1416,0.629439,0.569159,0.743290,0.500318,0.560562,0.536338,0.667604,0.490153,0.926319,0.924357,0.943527,0.922883,0.626462,0.422787,0.609251,0.960871,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1417,sparc_1417,0.597696,0.521892,0.728548,0.488673,0.565113,0.511255,0.670841,0.481715,0.922288,0.920944,0.939956,0.918122,0.723439,0.419419,0.652072,0.952148,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1428,sparc_1428,0.743874,0.819077,0.837473,0.607846,0.706638,0.755515,0.795626,0.595439,0.900915,0.883670,0.908796,0.904583,0.870475,0.951005,0.897988,0.952472,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1440,sparc_1440,0.892386,1.204565,1.489647,0.764103,0.749523,0.889301,0.930715,0.667268,0.897549,0.915212,0.953886,0.888868,0.694497,0.477162,0.696713,0.831198,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1503,sparc_1503,1.167190,1.538466,1.612949,0.986046,0.786042,0.768455,0.857530,0.603966,0.921151,0.910586,0.880710,0.904188,0.736353,0.873760,0.846550,0.897458,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1505,sparc_1505,0.763050,0.855568,1.058476,0.641164,0.726968,0.802539,0.872144,0.641107,0.869009,0.848590,0.908814,0.844825,0.908451,0.867340,0.949690,0.967797,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1511,sparc_1511,0.534092,0.616814,0.705500,0.510442,0.532487,0.594377,0.682049,0.510409,0.936148,0.934097,0.958902,0.938128,0.636808,0.702743,0.725745,0.889564,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1514,sparc_1514,0.542292,0.586122,0.767992,0.489862,0.535671,0.551406,0.664501,0.487160,0.931073,0.929185,0.947549,0.923698,0.571976,0.593757,0.574526,0.915359,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1517,sparc_1517,0.610397,0.525662,0.719448,0.489257,0.558782,0.509320,0.678826,0.474159,0.927178,0.928168,0.949731,0.926280,0.861561,0.490093,0.811400,0.908727,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1522,sparc_1522,0.662247,0.683747,0.815638,0.595132,0.633275,0.658753,0.737878,0.592112,0.930248,0.926918,0.943379,0.926883,0.833030,0.744563,0.840428,0.761226,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1530,sparc_1530,0.484114,0.505878,0.722402,0.665030,0.466716,0.461810,0.719004,0.650263,0.896457,0.902336,0.809123,0.765987,0.995142,0.993731,0.996103,0.996578,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1300,sparc_1300,0.429005,0.331433,0.344469,0.249317,0.345733,0.283684,0.343241,0.249315,0.995935,0.996920,0.997534,0.993104,0.574283,0.685093,0.819434,0.803309,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run1_sparc_1303,sparc_1303,0.561462,0.591236,0.655588,0.567400,0.561177,0.588480,0.655583,0.562926,0.924064,0.929247,0.947436,0.923896,0.801846,0.613514,0.718108,0.881971,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1308,sparc_1308,0.704324,1.010548,1.144289,0.533716,0.664347,0.811363,0.874569,0.528940,0.817039,0.678638,0.757097,0.858399,0.959942,0.976225,0.964014,0.882597,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
